building,counts
474 W BRDWAY,6
28 VESEY ST,6
49 W 4 AV ST,6
825 2ND AV,6
78 WALL ST,6
330 W 38 ST,6
405 MAIN ST,6
21 E END AV,6
386 PARK AV SOUTH,6
681 AMSTERDAM AV,6
11 E 2 AV ST,6
21 W 7 AV ST,6
423 FOURTH AV,6
238 SOUTH END AV,6
1 W 3 AV ST,6
64 WASHINGTON PL,6
20 W 33 ST,6
777 6 AV,6
398 PARK AV SOUTH,6
170 AV AV,6
140 AMSTERDAM AV,6
60 E 88 ST,6
64 WOOSTER ST,6
515 W 48 ST,6
540 W 26 ST,6
426 W 57 ST,6
216 W 3 AV ST,6
405 HUDSON ST,6
611 BRDWAY,6
279 W 117 ST,6
864 2 AV,6
1532 YORK AV,6
145 E 16 ST,6
180 FORT WASHINGTON AV,6
310 3 AV,6
264 E BRDWAY,6
6 PLATT ST,6
310 W 9 AV ST,6
99999 ROOSEVELT ISLAND,6
855 AV AV,6
53 LIBERTY ST,5
229 W 3 AV ST,5
1431 AVE OF AMER,5
15 W 5 AV ST,5
93 LAFAYETTE ST,5
250 W 6 AV ST,5
97 READE ST,5
224 PARK AVE SOUTH,5
130 E 82 ST,5
319 W 38 ST,5
156 BLEECKER ST,5
21 W 4 AV ST,5
577 GRAND ST,5
1 W 37 ST,5
711 12 AV,5
248 E HOUSTON ST,5
218 W 4 AV ST,5
35 W 21 ST,5
36 W 4 AV ST,5
22 E 38 ST,5
530 W 27 ST,5
1103 BWAY,5
580 BRDWAY,5
209 E 43 ST,5
2131 8 AV,5
601 HUDSON ST,5
441 W END AV,5
222 W 23 ST,5
235 E 96 ST,5
2069 BRDWAY,5
120 PARK AV,5
36 W 1 AV ST,5
212 CHURCH ST,5
143 HENRY ST,5
207 E 70 ST,5
400 W 5 AV ST,5
78 1 AV AV,5
138 CEDAR ST,5
430 W 41 ST,5
503 CANAL ST,5
131 8 AV,5
2090 1 AV,5
143 E 23 ST,5
137 VARICK ST,5
11 W 37 ST,5
959 1 AV,5
6 E 32ND ST,5
112 CENTRAL PK S,5
319 SEVENTH AV,5
689 AV AV,5
224 W 13 ST,5
386 AV AV,5
545 E 116 ST,5
308 W 133 ST,5
235 E 43 ST,5
52 WILLIAM ST,5
1190 MADISON AV,5
275 CENTRAL PK W,5
640 8 AV,5
154 W 18 ST,5
45 BEEKMAN ST,5
1384 BWAY,5
571 MADISON AV,5
125 WORTH ST,5
6 E 4 AV ST,5
12 JOHN ST,5
274 MADISON AV,5
350 GRAND ST,5
1 BANK ST,5
615 AVE OF AMER,5
22 HOWARD ST,5
415 GREENWICH ST,5
56 WALKER ST,5
16 COOPER SQUARE,5
124 W 25 ST,5
160 E 6 AV ST,5
45 E 2 AV ST,5
680 W END AV,5
46 W 137 ST,5
235 W 116 ST,5
515 W 11 AV ST,5
319 E 44 ST,5
149 AV AV,5
335 W 3 AV ST,5
598 MADISON AV,5
12 W 13 ST,5
506 BRDWAY,5
128 WILLIAM ST,5
201 W 8 AV ST,5
174 FORSYTH ST,5
1265 BRDWAY,5
2 WOOSTER ST,5
1944 MADISON AV,5
10 W 48 ST,5
2551 BRDWAY,5
43 E 4 AV ST,5
105 E 2 AV ST,5
205 W 114 ST,5
171 W 7 AV ST,5
530 5 AV,5
323 FIFTH AV,5
3 E 4 AV ST,5
1925 7 AV,5
350 W 31 ST,5
26 W 62 ST,5
56 IRVING PL,5
307 E 72ND ST,5
31 W 46 ST,5
434 W 5 AV ST,5
3485 BRDWAY,5
25 W 4 AV ST,5
325 E 16 ST,5
1302 BRDWAY,5
26 W HOUSTON ST,5
101 W 147 ST,5
112 W 18 ST,5
155 AV OF AMERICAS,5
222 E 58 ST,5
610 W 11 AV ST,5
270 W 25 ST,5
200 E 62ND ST,5
50 E 87 ST,5
326 E 100 ST,5
885 THIRD AV,5
2034 7 AV,5
139 LUDLOW ST,5
621 W 113 ST,5
540 W 120 ST,5
21 W 3 AV ST,5
108 LEONARD ST,5
25 GROVE ST,5
580 W END AV,5
300 MERCER ST,5
80 5 AV,5
215 PARK AV SOUTH,5
1237 BRDWAY,5
47 E 8 AV ST,5
525 AUDUBON AV,5
715 LEXINGTON AV,5
420 W 42 ST,5
2413 2 AV,5
4666 BRDWAY,5
9 E 7 AV ST,5
442 E 13 ST,5
305 E 46 ST,5
415 E 59 ST,5
232 CENTRAL PARK SOUT,5
3155 BRDWAY,5
449 W 37 ST,5
93 E AV ST,5
630 1 AV,5
531 8 AV,5
97 CHAMBERS ST,5
411 PEARL ST,5
1944 FIRST AV,5
180 CLAREMONT AV,5
845 1 AV,5
357 W 54 ST,5
123 E 85 ST,5
1 INTREPID PLAZA,5
30 W 13 ST,5
973 PARK AV,5
210 CANAL ST,5
247 W 87 ST,5
215 W 8 AV ST,5
125 VARICK ST,5
15 WILLIAM ST,5
117 E 21 ST,5
34 E 1 AV ST,5
59 E 7 AV ST,5
105 E 1 AV ST,5
13 E 29 ST,5
345 SEVENTH AV,5
287 AMSTERDAM AV,5
424 FIFTH AV,5
61 CHRYSTIE ST,5
209 W 3 AV ST,5
425 W 50 ST,5
347 BOWERY,5
220 W 28 ST,5
104 HAV AV,5
647 THIRD AV,5
41 E 21 ST,5
44 W 2 AV ST,5
111 E 48 ST,5
145 E 57 ST,5
408 W 57 ST,5
681 AV AV,5
200 E 6 AV ST,5
615 6 AV,5
1 AMSTERDAM AV,5
448 E 52 ST,5
730 PARK AV,5
465 W 131 ST,5
201 E 30 ST,5
9 W 2 AV ST,5
482 SEVENTH AV,5
115 WOOSTER ST,5
3 BOWERY,5
304 E 50 ST,5
793 2 AV,5
8 W 1 AV ST,5
415 W 147 ST,5
39 E 2 AV ST,5
1113 YORK AV,5
1841 BRDWAY,5
7 CORNELIA ST,5
101 W 78 ST,5
605 PARK AV,5
1258 2 AV,5
245 E 58 ST,5
3333E BRDWAY,5
471 AV AV,5
1112 PARK AV,5
411 W 35 ST,5
180 ORCHARD ST,5
1627 BWAY,5
90 RIVERSIDE DR,5
13 W 4 AV ST,5
960 PARK AV,5
105 READE ST,5
2 E 5 AV ST,5
770 BRDWAY,5
507 BWAY,5
258 RIVERSIDE DR,5
43 W 2 AV ST,5
945 MADISON AV,5
2294 7 AV,5
66 READE ST,5
22 W 1 AV ST,5
209 W 14 ST,5
1531 BRDWAY,5
1101 PARK AV,5
68 BRADHURST AV,5
237 W 3 AV ST,5
243 CANAL ST,5
28 WASHINGTON ST,5
313 HUDSON ST,5
80 BEEKMAN ST,5
54 FULTON ST,5
150 BARROW ST,5
30 MARKET ST,5
3821 BRDWAY,5
378 MADISON AV,5
161 VARICK ST,5
157 E 72 ST,5
154 W 93 ST,5
50 W 12 ST,5
345 W 42 ST,5
511 9 AV,5
301 E 79 ST,5
22 LITTLE W 12 ST,5
9 E 37 ST,5
323 W 23 ST,5
59 WALKER ST,5
154 W 1 AV ST,5
62 W 62 ST,5
221 W 77 ST,5
408 W 1 AV ST,5
1750 AMSTERDAM AV,5
257 W 29 ST,5
45 AV D,5
250 VESEY ST,5
64 WHITE ST,5
219 W 8 AV ST,5
400 MADISON AV,5
1490 AV AV,5
25 SUTTON PL SOUTH,5
99 JOHN ST,5
320 PARK AV,5
242 W 5 AV ST,5
136 MADISON AV,5
312 5 AV,5
422 E 72 ST,5
421 FIRST AV,5
320 W 37 ST,5
164 FRANKLIN ST,5
79 VARICK ST,5
470 W 24 ST,5
64 W 4 AV ST,5
11 W 3 AV ST,5
802 11 AV,5
321 E 42 ST,5
430 W 25 ST,5
510 AV OF AMERICAS,5
530 8 AV,5
100 E END AV,5
542 W 22 ST,5
623 W 57 ST,5
210 RIVERSIDE DR,5
32 BRDWAY,5
77 FULTON ST,5
931 1 AV,5
450 BROOME ST,5
23 PARK ROW,5
207 W 94 ST,5
545 8 AV,5
307 AV AV,5
207 E 46 ST,5
1881 BRDWAY,5
316 E 68 ST,5
306 W 142 ST,5
225 W 34 ST,5
313 W 3 AV ST,5
377 BRDWAY,5
3458 BRDWAY,5
310 W 40 ST,5
701 7 AV,5
625 BRDWAY,5
60 W 36 ST,5
316 W 9 AV ST,5
425 RIVERSIDE DR,5
339 E 74 ST,5
605 W 11 AV ST,5
813 MADISON AV,5
18 W 40 ST,5
290 W END AV,5
228 E 5 AV ST,5
301 W END AV,5
549 BRDWAY,5
177 E 75 ST,5
3 E 2 AV ST,5
421 W 58 ST,5
539 E 8 AV ST,5
13 W 5 AV ST,5
2124 BRDWAY,5
420 AMSTERDAM AV,5
541 BRDWAY,5
211 W 71 ST,5
610 PARK AV,5
132 W 27 ST,5
619 W 163 ST,5
20 W 40 ST,5
11 E 3 AV ST,5
710 AMSTERDAM AV,5
42 E 2 AV ST,5
24 LEONARD ST,5
48 ORCHARD ST,5
229 PARK AV SOUTH,5
477 BRDWAY,5
227 MADISON ST,5
301 FREEDOM PL SOUTH,5
320 E 22 ST,5
2211 BRDWAY,5
3147 BRDWAY,5
516 W 34 ST,5
147 W 7 AV ST,5
346 W 17 ST,5
200 E 32 ST,5
645 1 AV,5
11 RIVERSIDE DRIVE,5
225 E 79 ST,5
120 LIBERTY ST,5
17 W 8 AV ST,5
364 BRDWAY,5
604 6 AV,5
15 W 43 ST,5
577 BRDWAY,5
1 W 82 ST,5
92 WALKER ST,5
793 SECOND AV,5
200 LIBERTY ST,5
438 W 13 ST,5
1 E 71 ST,5
252 PARK AV SOUTH,5
485 7 AV,5
107 E 30 ST,5
140 E 24 ST,5
854 W 180 ST,5
458 W 141 ST,5
642 6 AV,5
884 2 AV,5
36 E 6 AV ST,5
324 CANAL ST,5
1551 BRDWAY,5
423 HUDSON ST,5
319 W 9 AV ST,5
41 W 4 AV ST,5
87 FIFTH AV,4
845 W END AV,4
31 W 2 AV ST,4
122 E 8 AV ST,4
536 W 23 ST,4
2328 12 AV,4
813 BRDWAY,4
136 W 5 AV ST,4
40 MORNINGSIDE AV,4
1133 BRDWAY,4
60 E 55 ST,4
116 E 125 ST,4
332 W 86 ST,4
353 W 45 ST,4
2120 BWAY,4
1263 5 AV,4
27 DUANE ST,4
363 W 20 ST,4
36 E 4 AV ST,4
141 E 83 ST,4
2162 BRDWAY,4
1854 AMSTERDAM AV,4
15 CLIFF ST,4
805 COLUMBUS AV,4
261 5 AV,4
385 BWAY,4
355 FIFTH AV,4
246 AV AV,4
7 PARK AV,4
562 1 AV,4
184 AVE D,4
88 AV AV,4
256 W 3 AV ST,4
365 9 AV,4
53 W 3 AV ST,4
424 MADISON AV,4
47 W 9 ST,4
47 GREENE ST,4
411 E 69 ST,4
665 5 AV,4
125 E 72 ST,4
202 CANAL ST,4
884 RIVERSIDE DRIVE,4
11 E BRDWAY,4
19 W 5 AV ST,4
1187 AVE OF AMERICAS,4
163 E 125 ST,4
1283 YORK AV,4
539 W 29 ST,4
81 E END AV,4
270 E 7 ST,4
711 THIRD AV,4
299 RIVERSIDE DR,4
221 E 34 ST,4
1314 YORK AV,4
8 W 30 ST,4
583 BRDWAY,4
1050 AMSTERDAM AV,4
513 E 13 ST,4
63 MADISON AV,4
121 W 4 AV ST,4
144 W 8 AV ST,4
30 E 37 ST,4
23 FIFTH AV,4
561 W 186 ST,4
16 E 1 AV ST,4
347 W 19 ST,4
456 PARK AV SOUTH,4
317 E 5 AV ST,4
60 W 13 ST,4
306 W 38 ST,4
16 W 32ND ST,4
301 E 75 ST,4
560 7 AV,4
124 E 86 ST,4
247 3 AV,4
25 W 65 ST,4
323 E 53 ST,4
208 E 7 AV ST,4
161 PRINCE ST,4
840 BRDWAY,4
19 STUYVESANT OVAL,4
1141 BRDWAY,4
510 E 20 ST,4
91 BOWERY,4
123 W 26 ST,4
234 E 85 ST,4
248 W 39 ST,4
420 AIR 8 AV,4
97 FRANKLIN ST,4
261 CONVENT AV,4
260 W 3 AV ST,4
64 W 3 ST,4
45 E 82ND ST,4
132 E 76 ST,4
215 CHRYSTIE ST,4
145 W 3 AV ST,4
949 COLUMBUS AV,4
981 PARK AV,4
26 E 22ND ST,4
58 ST MARKS PL,4
20 AV B,4
131 BROOME ST,4
134 W 2 AV ST,4
53 E 7 AV ST,4
332 W 23 ST,4
505 E 14 ST,4
150 CHARLES ST,4
158 W 7 AV ST,4
607 W END AV,4
284 AUDUBON AV,4
203 W 40 ST,4
42 W 94 ST,4
258 BRDWAY,4
78 FRANKLIN ST,4
108 W 10 AV ST,4
59 W 46 ST,4
28 E 6 AV ST,4
500 W 144 ST,4
327 CENTRAL PK W,4
60 E END AV,4
48 W 4 AV ST,4
64 E 1 ST,4
757 THIRD AV,4
28 E 36 ST,4
257 E BRDWAY,4
101 FOURTH AV,4
409 EDGECOMBE AV,4
335 W 18 ST,4
40 AV AV,4
1025 AV AV,4
575 MAIN ST,4
866 AVE OF THE AMER,4
522 W 29 ST,4
132 W 56 ST,4
340 E 74 ST,4
110 E 16 ST,4
1069 PARK AV,4
3820 BRDWAY,4
30 PARK AV,4
242 W 3 AV ST,4
40 1 PL,4
871 1 AV,4
18 E 3 AV ST,4
1 COLUMBUS AV,4
1 FIFTH AV,4
88 9 AV,4
550 PARK AV,4
1 W 96 ST,4
405 E 60 ST,4
200 W 91 ST,4
110 W 6 AV ST,4
45 W 44 ST,4
180 LUDLOW ST,4
738 GREENWICH ST,4
112 E 1 AV ST,4
329 W 85 ST,4
155 W 21 ST,4
395 BRDWAY,4
636 SIXTH AV,4
545 W 11 AV ST,4
200 E 11 ST,4
333 E 60 ST,4
110 E 14 ST,4
415 CENTRAL PK W,4
148 W 4 AV ST,4
515 PARK AV,4
17 KING ST,4
25 TUDOR CITY PL,4
150 W 51 ST,4
15 E 4 AV ST,4
1591 LEXINGTON AV,4
38 W 46 ST,4
462 W 58 ST,4
1021 PARK AV,4
421 W 14 ST,4
173 HENRY ST,4
108 FIFTH AV,4
60 BEAVER ST,4
75 E 115 ST,4
50 MADISON AV,4
425 E 53 ST,4
40 E 1 AV ST,4
20 E 9 ST,4
303 BOWERY,4
241 CENTRAL PARK W,4
434 E 66 ST,4
25 E 7 AV ST,4
124 AV OF THE AMERICAS,4
201 W 3 AV ST,4
434 W 56 ST,4
127 W 28 ST,4
420 W END AV,4
133 CONVENT AV,4
37 W 26 ST,4
747 THIRD AV,4
65 CENTRAL PK W,4
481 WASHINGTON ST,4
436 E 86 ST,4
112 E 28 ST,4
470 W 23 ST,4
453 MADISON AV,4
726 W 181 ST,4
1392 2 AV,4
294 CANAL ST,4
555 W 52 ST,4
44 W 47 ST,4
101 W 116 ST,4
363 GREENWICH ST,4
4 E 102 ST,4
825 5 AV,4
135 E 54 ST,4
408 W 52 ST,4
770 LEXINGTON AV,4
557 BRDWAY,4
840 FIFTH AV,4
101 SEVENTH AV,4
205 E 24 ST,4
34 E 5 AV ST,4
525 E 8 AV ST,4
330 W 28 ST,4
16 PARK AV,4
51 E 76 ST,4
65 W 90 ST,4
31 E 74 ST,4
209 W HOUSTON ST,4
96 READE ST,4
1 E END AV,4
356 GREENWICH ST,4
126 W 4 AV ST,4
105 E 17 ST,4
12 VARICK ST,4
129 W 147 ST,4
150 W 225 ST,4
377 GREENWICH ST,4
554 3 AV,4
38 E 2 AV ST,4
88 FULTON ST,4
119 AV AV,4
358 5 AV,4
9 E 90 ST,4
471 3 AV,4
203 RIVINGTON ST,4
535 W 51 ST,4
33 E 21 ST,4
179 E 94 ST,4
75 CPW,4
84 LEONARD ST,4
303 AV AV,4
80 LEXINGTON AV,4
340 W 15 ST,4
248 W 10 ST,4
43 ESSEX ST,4
137 FIFTH AV,4
16 HUDSON ST,4
142 W 36 ST,4
521 BWAY,4
435 W 19 ST,4
180 PARK ROW,4
268 PARK AV SOUTH,4
1693 1 AV,4
155 W 2 AV ST,4
610 E 20 ST,4
839 MADISON AV,4
134 W 26 ST,4
15 CHARLES ST,4
301 E 69 ST,4
315 E 72 ST,4
34 W 14 ST,4
208 W 15 AV ST,4
118 W 3 ST,4
307 W 3 AV ST,4
156 BLEEKER ST,4
38 W 4 AV ST,4
99 CHURCH ST,4
240 E 27 ST,4
535 E 14 ST,4
159 E 6 AV ST,4
83 WHITE ST,4
53 PARK PL,4
601 W 176 ST,4
410 ST NICHOLAS AV,4
200 MURRAY ST,4
223 W 13 ST,4
133 BEEKMAN ST,4
110 W 3 AV ST,4
437 LEXINGTON AV,4
118 AV AV,4
1829 AMSTERDAM AV,4
769 UN PLAZA,4
1889 SEVENTH AV,4
315 E 4 AV ST,4
800 AVE OF THE AMER,4
37 W 4 AV ST,4
420 W 45 ST,4
591 W END AV,4
800 10 AV,4
209 E 56 ST,4
69 GOLD ST,4
102 W 8 AV ST,4
1075 SECOND AV,4
1731 YORK AV,4
159-30 HARLEM RIVER DRIVE,4
1182 BWAY,4
108 E 36 ST,4
55 CENTRAL PK W,4
409 W 123 ST,4
47 E 65 ST,4
546 W 24 ST,4
301 E 44 ST,4
436 LAFAYETTE ST,4
207 PARK AV SOUTH,4
425 PARK AV,4
84 WHITE ST,4
400 BROOME ST,4
5 E 19 ST,4
407 E 61 ST,4
148 W 24 ST,4
558 W 16 AV ST,4
71 E 8 AV ST,4
338 E 59 ST,4
815 10 AV,4
80 IRVING PL,4
60 E 12 ST,4
550 FIFTH AV,4
345 8 AV,4
21 W 9 AV ST,4
161 W 86 ST,4
183 LENOX AV,4
141 E 65 ST,4
348 E 42 ST,4
17 JOHN ST,4
726 BRDWAY,4
344 3 AV,4
302 E 42ND ST,4
605 W 15 AV ST,4
324 E 7 AV ST,4
216 W 2 AV ST,4
508 W 24 ST,4
611 W 11 AV ST,4
49 E 2 AV ST,4
626 RIVERSIDE DR,4
202 W 7 AV ST,4
245 W 10 AV ST,4
25 MURRAY ST,4
206 W 70 ST,4
11 W 75 ST,4
430 W 37 ST,4
13 HUDSON ST,4
48 E 1 AV ST,4
827 7 AV,4
2 STUYVESANT OVAL,4
409 LAFAYETTE ST,4
1309 5 AV,4
976 AMSTERDAM AV,4
133 W 70 ST,4
48 E 92 ST,4
107 W 89 ST,4
910 9 AV,4
105 DUANE ST,4
107 RIVINGTON ST,4
525 W 27 ST,4
43 E 3 AV ST,4
167 E 84 ST,4
361 AV AV,4
883 PARK AV,4
237 MADISON AV,4
143 W 40 ST,4
193 MANHATTAN AV,4
632 E 11 ST,4
2681 BWAY,4
458 BRDWAY,4
114 W 26 ST,4
10 W 1 AV ST,4
1170 BRDWAY,4
414 E 115 ST,4
1472 BRDWAY,4
395 SOUTH END AV,4
2480 BWAY,4
345 W 35 ST,4
620 W 150 ST,4
133 W 25 ST,4
163 E 8 AV ST,4
338 W 3 AV ST,4
3 BEEKMAN ST,4
873 BWAY,4
911 PARK AV,4
681 W END AV,4
100 RIVERSIDE BLVD,4
14 E 6 AV ST,4
11 E 6 AV ST,4
155 E 79 ST,4
502 W 15 AV ST,4
525 W 44 ST,4
200 E 58 ST,4
1148 5 AV,4
93 WALKER ST,4
126 FRANKLIN ST,4
402 E 77 ST,4
505 W 37 ST,4
132 FRANKLIN ST,4
12 ELLWOOD ST,4
6 W 5 AV ST,4
989 AVE OF THE AMER,4
1462 BRDWAY,4
1104 2 AV,4
33 E 3 AV ST,4
207 E 73 ST,4
49 ANN ST,4
100 BEEKMAN ST,4
167 W 74 ST,4
108 FRANKLIN ST,4
55 W 66 ST,4
31 E 3 AV ST,4
110 MULBERRY ST,4
48 E 69 ST,4
113 NASSAU ST,4
301 E 64 ST,4
663 BWAY,4
107 GRAND ST,4
530 PARK AV,4
331 E HOUSTON ST,4
18 WAVERLY PL,4
186 E 76 ST,4
7 E 12 ST,4
70 LITTLE W ST,4
278 MADISON AV,4
2 LINCOLN SQUARE,4
9 PARK AV,4
187 RIVERSIDE DRIVE,4
220 W 19 ST,4
224 CENTRE ST,4
884 2ND AV,4
219 E 121 ST,4
19 W 4 AV ST,4
49 E 52ND ST,4
152 THOMPSON ST,4
670 W END AV,4
35 W END AV,4
370 E 76 ST,4
19 BEEKMAN ST,4
115 W 5 AV ST,4
213 GRAND ST,4
50 W 40 ST,4
45 W 2 AV ST,4
106 W 122 ST,4
38 E 61 ST,4
226 W 26 ST,4
137 W 108 ST,4
128 W 8 AV ST,4
216 LAFAYETTE ST,4
1375 BWAY,4
38 W 3 AV ST,4
881 W END AV,4
435 E 14 ST,4
579 1 AV,4
234 W 48 ST,4
624 E 9 ST,4
261 CANAL ST,4
1084 PARK AV,4
110 AV AV,4
347 MADISON AV,4
38 BEAVER ST,4
35 5 AV,4
436 AV AV,4
2303 5 AV,4
273 W 131 ST,4
1382 1 AV,4
88 UNIVERSITY PL,4
180 E END AV,4
311 E 43 ST,4
231 10 AV,4
214 E 14 ST,4
545 W END AV,4
122 W 12 ST,4
450 W 131 ST,4
1350 BRDWAY,4
151 GRAND ST,4
1700 YORK AV,4
15 W 72 ST,4
1645 3 AV,4
212 E 57 ST,4
148 MADISON AV,4
530 E 20 ST,4
291 AV AV,4
721 10 AV,4
101 LAFAYETTE ST,4
135 W 135 ST,4
6 MAIDEN LANE,4
310 W 10 AV ST,4
220 E 94 ST,4
350 W 23 ST,4
2720 BWAY,4
32 W 66 ST,4
83 BOWERY,4
835 WASHINGTON ST,4
301 2 AV,4
230 W 125 ST,4
443 LAFAYETTE ST,4
319 AV AV,4
114 E 85 ST,4
15 W 4 AV ST,4
372 CENTRAL PK W,4
514 W 24 ST,4
1030 AV AV,4
147 W 35 ST,4
170 VARICK ST,4
33 W 5 AV ST,4
215 W 9 AV ST,4
11 E 89 ST,4
39 W 55 ST,4
166 AV OF AMERICAS,4
262 CENTRAL PARK W,4
301 E 78 ST,4
340 W 72ND ST,4
228 W 55 ST,4
1393 BWAY,4
15 WILLETT ST,4
160 W 56 ST,4
135 E 71 ST,4
105 E 18 ST,4
1480 THIRD AV,4
640 W END AV,4
518 E 80 ST,4
351 W 18 ST,4
20 E 7 AV ST,4
323 W 96 ST,4
262 W 3 AV ST,4
127 W 2 AV ST,4
105 WASHINGTON ST,4
661 MAIN ST,4
36 E 62ND ST,4
317 E 48 ST,4
41 CENTRAL PARK W,4
440 E 52 ST,4
67 SPRING ST,4
1795 RIVERSIDE DRIVE,4
28 E 60 ST,4
686 PARK AV,4
469 1 AV AV,4
533 W 43 ST,4
204 E 23 ST,4
35 BRD ST,4
854 FIFTH AV,4
223 W 138 ST,4
390 6 AV,4
143 E 27 ST,4
595 BRDWAY,4
152 W 2 AV ST,4
609 W 51 ST,4
404 E 88 ST,4
2 W 8 AV ST,4
1040 PARK AV,4
520 E 86 ST,4
211 MADISON AV,4
410 W 53 ST,4
746 BRDWAY,4
113 E 87 ST,4
102 W 107 ST,4
501 W 19 ST,4
183 VARICK ST,4
85 COLUMBIA ST,4
410 E 79 ST,4
75 GRAND ST,4
199 STANTON ST,4
207 W 9 AV ST,4
50 SUTTON PL SOUTH,4
148 E 50 ST,4
232 MADISON AV,4
195 CHRYSTIE ST,4
263 W 3 AV ST,4
501 1 AV AV,4
98 MORNINGSIDE AV,4
141 W 3 AV ST,4
371 PARK AV,4
121 E 6 AV ST,4
516 W 20 ST,4
2 SOUTH END AV,4
3658 BRDWAY,4
568 GRAND ST,4
166 W 8 AV ST,4
13 W 56 ST,4
244 W 49 ST,4
1 STUYVESANT OVAL,4
308 E 48 ST,4
120 W 45 ST,4
310 GREENWICH ST,4
108 E 9 AV ST,4
630 9 AV,4
248 W 18 ST,4
517 E 116 ST,4
37 W 97 ST,4
208 E 6 AV ST,4
583 RIVERSIDE DRIVE,4
12 E 8 AV ST,4
384 5 AV,4
343 E 74 ST,4
312 E 79 ST,4
440 E 20 ST,4
485 9 AV,4
325 E 38 ST,4
98 AV A,4
47 WORTH ST,4
41 TIEMANN PL,4
512 W 158 ST,4
2 W 6 AV ST,4
37 WALL ST,4
66 E 55 ST,4
47 E 6 AV ST,4
1150 AV AV,4
912 BRDWAY,4
145 E 32ND ST,4
451 LEXINGTON AV,4
598 BRDWAY,4
401 E 80 ST,4
59 CHARLTON ST,4
63 W 35 ST,4
36 E 3 AV ST,4
858 FIFTH AV,4
21 W 39 ST,4
155 CLAREMONT AV,4
76 GROVE ST,4
1 BEEKMAN PL,4
216 W 8 AV ST,4
400 SECOND AV,4
18 STUYVESANT OVAL,4
139 W 44 ST,4
401 W 110 ST,4
2070 ADAM C POWELL BLVD,4
200 RECTOR PL,4
360 E 72 ST,4
539 FIFTH AV,4
520 E 8 AV ST,4
273 BRDWAY,4
310 W 39 ST,4
270 9 AV,4
2 LEXINGTON AV,4
2139 3 AV,4
153 E 4 AV ST,4
300 RIVERSIDE DR,4
1961 BRDWAY,4
1671 3 AV,4
748 2 AV,4
635 E 11 ST,4
412 MADISON AV,4
85 8 AV,4
740 PARK AV,4
2310 1 AV,4
235 E 40 ST,4
1745 BRDWAY,4
9 DUTCH ST,4
279 PARK AVE SOUTH,4
101 FULTON ST,4
215 W 82ND ST,4
93 NASSAU ST,4
60 RIVERSIDE BLVD,4
420 E 12 ST,4
952 COLUMBUS AV,4
58 E 132 ST,4
8 E 3 AV ST,4
301 E 61 ST,4
30 TRINITY PL,4
561 W 147 ST,4
473 LEXINGTON AV,4
26 E 1 AV ST,4
392 CENTRAL PARK W,4
172 E 106 ST,4
7 WASHINGTON SQUARE NORTH,4
2271 1 AV,4
121 E 3 ST,4
13 E 3 AV ST,4
40 IRVING PL,4
37 W 32ND ST,4
154 W 14 ST,4
160 E 120 ST,4
269 W END AV,4
537 BRDWAY,4
67 MOTT ST,4
5 E 7 AV ST,4
209 E 63 ST,4
135 W 106 ST,4
980 FIFTH AV,4
143 CHAMBERS ST,4
315 W 36 ST,4
357 BOWERY,4
25 E 4 AV ST,4
975 LEXINGTON AV,4
480 CANAL ST,4
177 DUANE ST,4
486 BRDWAY,4
462 BRDWAY,4
82 E 10 ST,4
55 W 25 ST,4
743 AV AV,4
25 E 77 ST,4
336 W 37 ST,4
353 CANAL ST,4
501 W 25 ST,4
11 W 7 AV ST,4
926 2 AV,4
1167 PARK AV,4
120 E 34 ST,4
433 MADISON AV,4
209 W 40 ST,4
6 E 3 AV ST,4
49 E 9 AV ST,4
207 W 25 ST,4
55 E END AV,4
331 W 8 AV ST,4
125 W 125 ST,4
133 3 AV,4
8 W 14 ST,4
628 W 125 ST,4
132 MACDOUGAL ST,4
54 W 40 ST,4
43 W 6 AV ST,4
84 WILLIAM ST,4
199 E 109 ST,4
78 PINEHURST AV,4
185 W END AV,4
35 WOOSTER ST,4
307 W 37 ST,4
16 WARREN ST,4
29 E 1 AV ST,4
331 COLUMBUS AV,4
19 E 47 ST,4
441 COLUMBUS AV,4
240 CENTRE ST,4
400 2 AV,4
823 W END AV,4
145 W 5 AV ST,4
9 E 49 ST,4
45 JOHN ST,4
326 E 67 ST,4
131 E 47 ST,4
528 W 39 ST,4
469 7 AV,4
4230 BRDWAY,4
2211 AV AV,4
147 W 2 AV ST,4
96 GREENE ST,4
119 W 24 ST,4
200 NORTH END AV,4
206 E 86 ST,4
54 HOWARD ST,4
40 E 80 ST,4
222 W 3 AV ST,4
601 W 34 ST,4
335 E 27 ST,4
400 W 63 ST,4
240 RIVERSIDE BLVD,4
145 W 47 ST,4
250 11 AV,4
2248 1 AV,4
314 RIVERSIDE DRIVE,4
1701 BWAY,4
106 W 5 AV ST,4
240 W 37 ST,4
38 W 7 AV ST,4
380 CANAL ST,4
265 E 66 ST,4
834 AV AV,4
82 WALL ST,4
617 WATER ST,4
106 MORNINGSIDE DRIVE,4
118 E 40 ST,4
38 E 30 ST,4
215 W 29 ST,4
252 W 8 AV ST,4
33 W 125 ST,4
114 E 2 AV ST,4
4 W 16 ST,4
395 RIVERSIDE DR,4
542 E 8 AV ST,4
661 FIFTH AV,4
651 W 163 ST,4
131 E 2 AV ST,4
35 E AV ST,4
138 VARICK ST,4
405 W 53 ST,4
