boro,door_number,street_address
1,211,CENTRAL PARK W
1,435,CENTRAL PARK W
1,350,CENTRAL PARK W
1,91,CENTRAL PARK W
1,325,CENTRAL PARK W
1,448,CENTRAL PARK W
1,465,CENTRAL PARK W
1,341,CENTRAL PARK W
1,101,CENTRAL PARK W
1,333,CENTRAL PARK W
1,293,CENTRAL PARK W
1,480,CENTRAL PARK W
1,413,CENTRAL PARK W
1,370,CENTRAL PARK W
1,285,CENTRAL PARK W
1,170,CENTRAL PARK W
1,262,CENTRAL PARK W
1,275,CENTRAL PARK W
1,442,CENTRAL PARK W
1,407,CENTRAL PARK W
1,251,CENTRAL PARK W
1,467,CENTRAL PARK W
1,55,CENTRAL PARK W
1,372,CENTRAL PARK W
1,65,CENTRAL PARK W
1,104,CENTRAL PARK W
1,200,CENTRAL PARK W
1,410,CENTRAL PARK W
1,80,CENTRAL PARK W
1,31,CENTRAL PARK W
1,135,CENTRAL PARK W
1,464,CENTRAL PARK W
1,320,CENTRAL PARK W
1,241,CENTRAL PARK W
1,382,CENTRAL PARK W
1,360,CENTRAL PARK W
1,424,CENTRAL PARK W
1,400,CENTRAL PARK W
1,25,PELL ST
1,142,FULTON ST
1,56,FULTON ST
1,121,FULTON ST
1,106,FULTON ST
1,160,FULTON ST
1,140,FULTON ST
1,49,FULTON ST
1,54,FULTON ST
1,2,FULTON ST
1,122,FULTON ST
1,88,FULTON ST
1,138,FULTON ST
1,82,FULTON ST
1,141,FULTON ST
1,127,FULTON ST
1,102,FULTON ST
1,118,FULTON ST
1,139,FULTON ST
1,55,FULTON ST
1,94,FULTON ST
1,110,FULTON ST
1,32,FULTON ST
1,119,FULTON ST
1,257,W 132 ST
1,154,W 132 ST
1,219,W 132 ST
1,242,W 132 ST
1,162,W 132 ST
1,25,W 132 ST
1,36,W 132 ST
1,45,W 132 ST
1,161,W 132 ST
1,250,W 132 ST
1,163,W 132 ST
1,50,W 132 ST
1,601,W 132 ST
1,260,W 132 ST
1,149,W 132 ST
1,223,W 132 ST
1,74,W 132 ST
1,249,W 132 ST
1,8,W 132 ST
1,125,HUDSON ST
1,56,HUDSON ST
1,482,HUDSON ST
1,182,HUDSON ST
1,165,HUDSON ST
1,105,HUDSON ST
1,544,HUDSON ST
1,106,HUDSON ST
1,520,HUDSON ST
1,535,HUDSON ST
1,157,HUDSON ST
1,405,HUDSON ST
1,510,HUDSON ST
1,650,HUDSON ST
1,122,HUDSON ST
1,120,HUDSON ST
1,576,HUDSON ST
1,177,HUDSON ST
1,169,HUDSON ST
1,607,HUDSON ST
1,505,HUDSON ST
1,375,HUDSON ST
1,151,HUDSON ST
1,153,HUDSON ST
1,628,HUDSON ST
1,477,HUDSON ST
1,423,HUDSON ST
1,111,HUDSON ST
1,422,HUDSON ST
1,530,HUDSON ST
1,481,HUDSON ST
1,183,HUDSON ST
1,324,HUDSON ST
1,618,HUDSON ST
1,159,HUDSON ST
1,333,HUDSON ST
1,341,HUDSON ST
1,459,HUDSON ST
1,348,HUDSON ST
1,524,HUDSON ST
1,118,HUDSON ST
1,527,HUDSON ST
1,21,HUDSON ST
1,174,HUDSON ST
1,40,HUDSON ST
1,139,HUDSON ST
1,55,HUDSON ST
1,1,HUDSON ST
1,96,HUDSON ST
1,116,HUDSON ST
1,487,HUDSON ST
1,67,HUDSON ST
1,567,W 173 ST
1,650,W 173 ST
1,526,W 173 ST
1,610,W 173 ST
1,555,W 173 ST
1,524,W 173 ST
1,629,W 173 ST
1,608,W 173 ST
1,615,W 173 ST
1,630,W 173 ST
1,155,W 6 AV ST
1,9,W 6 AV ST
1,75,W 6 AV ST
1,102,W 6 AV ST
1,61,W 6 AV ST
1,4,ALBANY ST
1,125,E 23 ST
1,215,E 23 ST
1,300,E 23 ST
1,220,E 23 ST
1,42,E 23 ST
1,42,E 23 ST
1,338,E 23 ST
1,223,E 23 ST
1,30,E 23 ST
1,123,E 23 ST
1,212,E 23 ST
1,510,E 23 ST
1,112,E 23 ST
1,143,E 23 ST
1,209,E 23 ST
1,115,E 23 ST
1,122,E 23 ST
1,131,E 23 ST
1,44,E 23 ST
1,310,E 23 ST
1,141,E 23 ST
1,420,E 23 ST
1,318,E 23 ST
1,16,E 23 ST
1,162,E 23 ST
1,530,E 23 ST
1,36,E 23 ST
1,340,E 23 ST
1,333,E 23 ST
1,20,E 23 ST
1,34,E 23 ST
1,312,E 23 ST
1,440,E 23 ST
1,255,E 23 ST
1,304,E 23 ST
1,139,E 23 ST
1,18,E 23 ST
1,40,E 23 ST
1,114,E 23 ST
1,1,E 23 ST
1,10,E 23 ST
1,228,E 23 ST
1,204,E 23 ST
1,119,E 23 ST
1,142,W 133 ST
1,233,W 133 ST
1,545,W 133 ST
1,220,W 133 ST
1,496,W 133 ST
1,625,W 133 ST
1,119,W 133 ST
1,165,W 133 ST
1,200,W 133 ST
1,537,W 133 ST
1,308,W 133 ST
1,127,W 133 ST
1,600,W 133 ST
1,216,W 133 ST
1,503,W 133 ST
1,308,W 133 ST
1,111,NORFOLK ST
1,60,NORFOLK ST
1,101,NORFOLK ST
1,108,NORFOLK ST
1,114,NORFOLK ST
1,50,NORFOLK ST
1,149,NORFOLK ST
1,103,NORFOLK ST
1,172,NORFOLK ST
1,4,OLIVER ST
1,823,U N PLAZA
1,598,W 152ND ST
1,2,W 102 ST
1,315,W 102 ST
1,304,W 102 ST
1,205,W 102 ST
1,210,W 102 ST
1,306,W 102 ST
1,207,W 102 ST
1,3,W 102 ST
1,204,W 102 ST
1,214,W 102 ST
1,240,W 102 ST
1,203,W 102 ST
1,5,W 102 ST
1,140,W 102 ST
1,8,W 102 ST
1,216,W 102 ST
1,35,VESTRY ST
1,63,VESTRY ST
1,39,VESTRY ST
1,11,VESTRY ST
1,31,VESTRY ST
1,51,VESTRY ST
1,13,VESTRY ST
1,15,VESTRY ST
1,12,VESTRY ST
1,67,VESTRY ST
1,235,W 63 ST
1,33,W 63 ST
1,242,W 63 ST
1,228,W 63 ST
1,3,W 63 ST
1,247,W 63 ST
1,15,W 63 ST
1,241,W 63 ST
1,24,W 63 ST
1,216,W 63 ST
1,400,W 63 ST
1,2374,FRED DOUGLASS BLVD
1,2050,FRED DOUGLASS BLVD
1,2781,FRED DOUGLASS BLVD
1,113,STANTON ST
1,19,STANTON ST
1,210,STANTON ST
1,108,STANTON ST
1,163,STANTON ST
1,199,STANTON ST
1,179,STANTON ST
1,154,STANTON ST
1,190,STANTON ST
1,195,STANTON ST
1,2082,7 AV
1,1889,7 AV
1,498,7 AV
1,2350,7 AV
1,2034,7 AV
1,2331,7 AV
1,106,7 AV
1,2246,7 AV
1,745,7 AV
1,1878,7 AV
1,245,7 AV
1,2046,7 AV
1,2250,7 AV
1,2051,7 AV
1,2075,7 AV
1,1851,7 AV
1,2340,7 AV
1,469,7 AV
1,500,7 AV
1,276,7 AV
1,873,7 AV
1,2010,7 AV
1,1884,7 AV
1,2484,7 AV
1,1809,7 AV
1,352,7 AV
1,846,7 AV
1,297,7 AV
1,2116,7 AV
1,2472,7 AV
1,900,7 AV
1,2143,7 AV
1,2532,7 AV
1,311,7 AV
1,315,7 AV
1,761,7 AV
1,2042,7 AV
1,2077,7 AV
1,482,7 AV
1,1990,7 AV
1,827,7 AV
1,50,7 AV
1,569,7 AV
1,2276,7 AV
1,1864,7 AV
1,2267,7 AV
1,849,7 AV
1,1855,7 AV
1,1940,7 AV
1,1871,7 AV
1,441,7 AV
1,2262,7 AV
1,1980,7 AV
1,781,7 AV
1,848,7 AV
1,369,7 AV
1,369,7 AV
1,2100,7 AV
1,361,7 AV
1,508,7 AV
1,350,7 AV
1,77,7 AV
1,481,7 AV
1,345,7 AV
1,441,7 AV
1,401,7 AV
1,371,7 AV
1,1921,7 AV
1,2108,7 AV
1,72,7 AV
1,2546,7 AV
1,871,7 AV
1,201,7 AV
1,2061,7 AV
1,2419,7 AV
1,168,7 AV
1,2016,7 AV
1,2394,7 AV
1,2107,7 AV
1,2512,7 AV
1,566,7 AV
1,570,7 AV
1,462,7 AV
1,2400,7 AV
1,257,7 AV
1,352,7 AV
1,363,7 AV
1,513,7 AV
1,1995,7 AV
1,1890,7 AV
1,1890,7 AV
1,2130,7 AV
1,319,7 AV
1,450,7 AV
1,2526,7 AV
1,1935,7 AV
1,801,7 AV
1,91,7 AV
1,2022,7 AV
1,2569,7 AV
1,463,7 AV
1,1845,7 AV
1,263,7 AV
1,1854,7 AV
1,2081,7 AV
1,2027,7 AV
1,512,7 AV
1,492,7 AV
1,171,7 AV
1,854,7 AV
1,2541,7 AV
1,1919,7 AV
1,721,7 AV
1,1902,7 AV
1,2294,7 AV
1,2030,7 AV
1,528,7 AV
1,360,7 AV
1,2508,7 AV
1,300,7 AV
1,2363,7 AV
1,2006,7 AV
1,1970,7 AV
1,362,7 AV
1,1833,7 AV
1,421,7 AV
1,140,7 AV
1,2513,7 AV
1,742,7 AV
1,2236,7 AV
1,181,7 AV
1,2,7 AV
1,115,7 AV
1,485,7 AV
1,282,7 AV
1,521,7 AV
1,2248,7 AV
1,561,7 AV
1,144,7 AV
1,101,7 AV
1,552,7 AV
1,888,7 AV
1,191,7 AV
1,37,7 AV
1,2348,7 AV
1,911,7 AV
1,84,7 AV
1,1867,7 AV
1,1963,7 AV
1,729,7 AV
1,470,7 AV
1,474,7 AV
1,64,7 AV
1,2251,7 AV
1,881,7 AV
1,291,7 AV
1,1,7 AV
1,42,NEW ST
1,809,UN PLAZA
1,217,E 45 ST
1,235,E 45 ST
1,215,E 45 ST
1,45,E 45 ST
1,140,E 45 ST
1,132,E 45 ST
1,305,E 45 ST
1,319,E 45 ST
1,226,E 45 ST
1,29,E 45 ST
1,150,E 45 ST
1,102,E 45 ST
1,251,E 45 ST
1,336,E 45 ST
1,9,E 45 ST
1,304,E 45 ST
1,11,E 45 ST
1,205,E 45 ST
1,227,E 45 ST
1,301,E 45 ST
1,1,E 45 ST
1,228,E 45 ST
1,216,E 45 ST
1,75,CABRINI BLVD
1,81,CABRINI BLVD
1,220,CABRINI BLVD
1,106,CABRINI BLVD
1,160,CABRINI BLVD
1,140,CABRINI BLVD
1,223,CABRINI BLVD
1,75-77,CABRINI BLVD
1,120,CABRINI BLVD
1,250,CABRINI BLVD
1,282,CABRINI BLVD
1,95,CABRINI BLVD
1,240,CABRINI BLVD
1,350,CABRINI BLVD
1,111,CABRINI BLVD
1,340,CABRINI BLVD
1,268,CABRINI BLVD
1,258,CABRINI BLVD
1,255,CABRINI BLVD
1,180,CABRINI BLVD
1,200,CABRINI BLVD
1,81-83,CABRINI BLVD
1,232,CABRINI BLVD
1,360,CABRINI BLVD
1,217,W 147 ST
1,561,W 147 ST
1,546,W 147 ST
1,210,W 147 ST
1,129,W 147 ST
1,529,W 147 ST
1,101,W 147 ST
1,450,W 147 ST
1,505,W 147 ST
1,555,W 147 ST
1,517,W 147 ST
1,547,W 147 ST
1,230,W 147 ST
1,561,W 147 ST
1,471,W 147 ST
1,308,W 147 ST
1,26,W 85 ST
1,175,W 85 ST
1,60,W 85 ST
1,207,W 85 ST
1,76,W 85 ST
1,332,W 85 ST
1,78,W 85 ST
1,157,W 85 ST
1,54,W 85 ST
1,131,W 85 ST
1,115,W 85 ST
1,310,W 85 ST
1,330,W 85 ST
1,252,W 85 ST
1,63,W 85 ST
1,346,W 85 ST
1,77,W 85 ST
1,145,W 85 ST
1,345,W 85 ST
1,325,W 85 ST
1,340,W 85 ST
1,147,W 85 ST
1,150,W 85 ST
1,102,W 85 ST
1,255,W 85 ST
1,37,W 85 ST
1,336,W 85 ST
1,27,W 85 ST
1,46,W 85 ST
1,35,W 85 ST
1,210,W 85 ST
1,347,W 85 ST
1,158,W 85 ST
1,1,W 85 ST
1,213,W 85 ST
1,328,W 85 ST
1,351,W 85 ST
1,119,W 85 ST
1,720,RIVERSIDE DR
1,7,WASHINGTON MEWS
1,1,WASHINGTON MEWS
1,419,E 57 ST
1,465,E 57 ST
1,126,E 57 ST
1,126,E 57 ST
1,332,E 57 ST
1,212,E 57 ST
1,57,E 57 ST
1,115,E 57 ST
1,441,E 57 ST
1,322,E 57 ST
1,424,E 57 ST
1,415,E 57 ST
1,7,E 57 ST
1,110,E 57 ST
1,153,E 57 ST
1,5,E 57 ST
1,141,E 57 ST
1,130,E 57 ST
1,430,E 57 ST
1,327,E 57 ST
1,346,E 57 ST
1,38,E 57 ST
1,211,E 57 ST
1,145,E 57 ST
1,345,E 57 ST
1,325,E 57 ST
1,302,E 57 ST
1,124,E 57 ST
1,360,E 57 ST
1,36,E 57 ST
1,433,E 57 ST
1,5,E 57 ST
1,436,E 57 ST
1,317,E 57 ST
1,451,E 57 ST
1,118,E 57 ST
1,442,E 57 ST
1,407,E 57 ST
1,447,E 57 ST
1,461,E 57 ST
1,113,E 57 ST
1,139,E 57 ST
1,205,E 57 ST
1,11,E 57 ST
1,19,E 57 ST
1,3,E 57 ST
1,301,E 57 ST
1,227,E 57 ST
1,104,E 57 ST
1,410,E 57 ST
1,218,E 57 ST
1,136,E 57 ST
1,135,E 57 ST
1,1,E 57 ST
1,426,E 57 ST
1,228,E 57 ST
1,328,E 57 ST
1,32,E 57 ST
1,351,E 57 ST
1,400,E 57 ST
1,66,E 129 ST
1,65,E 129 ST
1,50,E 129 ST
1,51,E 129 ST
1,123,E 129 ST
1,110,E 129 ST
1,64,E 129 ST
1,54,E 129 ST
1,26,ELIZABETH ST
1,66,ELIZABETH ST
1,49,ELIZABETH ST
1,54,ELIZABETH ST
1,83,ELIZABETH ST
1,265,ELIZABETH ST
1,115,ELIZABETH ST
1,122,ELIZABETH ST
1,244,ELIZABETH ST
1,259,ELIZABETH ST
1,59,ELIZABETH ST
1,70,ELIZABETH ST
1,190,ELIZABETH ST
1,41,ELIZABETH ST
1,230,ELIZABETH ST
1,87,ELIZABETH ST
1,13,ELIZABETH ST
1,170,ELIZABETH ST
1,40,ELIZABETH ST
1,152,ELIZABETH ST
1,53,ELIZABETH ST
1,204,ELIZABETH ST
1,125,E BRDWAY
1,45,E BRDWAY
1,68,E BRDWAY
1,165,E BRDWAY
1,103,E BRDWAY
1,30,E BRDWAY
1,2,E BRDWAY
1,39,E BRDWAY
1,59,E BRDWAY
1,17,E BRDWAY
1,16,E BRDWAY
1,33,E BRDWAY
1,29,E BRDWAY
1,183,E BRDWAY
1,264,E BRDWAY
1,187,E BRDWAY
1,255,E BRDWAY
1,52,E BRDWAY
1,35,E BRDWAY
1,11,E BRDWAY
1,43,E BRDWAY
1,53,E BRDWAY
1,208,E BRDWAY
1,96,E BRDWAY
1,232,E BRDWAY
1,228,E BRDWAY
1,32,E BRDWAY
1,67,E BRDWAY
1,2262,EIGHTH AV
1,519,EIGHTH AV
1,2410,EIGHTH AV
1,701,EIGHTH AV
1,600,W 192 ST
1,70,BARUCH DRIVE
1,60,BARUCH DRIVE
1,110,BARUCH DRIVE
1,95,BARUCH DRIVE
1,80,BARUCH DRIVE
1,42,WADSWORTH TERRA
1,52,HAMILTON TERRACE
1,29,HAMILTON TERRACE
1,28,HAMILTON TERRACE
1,39,HAMILTON TERRACE
1,53,HAMILTON TERRACE
1,63,HAMILTON TERRACE
1,14,HAMILTON TERRACE
1,32,HAMILTON TERRACE
1,535,E12 ST
1,111,E 100 ST
1,344,E 100 ST
1,342,E 100 ST
1,183,E 100 ST
1,433,E 100 ST
1,306,E 100 ST
1,322,E 100 ST
1,326,E 100 ST
1,127,E 100 ST
1,310,E 100 ST
1,189,E 100 ST
1,410,E 100 ST
1,330,E 100 ST
1,158,E 100 ST
1,160,E 100 ST
1,338,E 100 ST
1,318,E 100 ST
1,107,E 100 ST
1,334,E 100 ST
1,314,E 100 ST
1,40,WALL ST
1,85,WALL ST
1,99,WALL ST
1,60,WALL ST
1,55,WALL ST
1,95,WALL ST
1,44,WALL ST
1,114,WALL ST
1,72,WALL ST
1,82,WALL ST
1,53,WALL ST
1,1,WALL ST
1,106,WALL ST
1,96,WALL ST
1,78,WALL ST
1,10,WALL ST
1,30,WALL ST
1,59,WALL ST
1,107,WALL ST
1,37,WALL ST
1,67,WALL ST
1,133,W 35 ST
1,266,W 35 ST
1,313,W 35 ST
1,25,W 35 ST
1,261,W 35 ST
1,247,W 35 ST
1,307,W 35 ST
1,225,W 35 ST
1,434,W 35 ST
1,212,W 35 ST
1,57,W 35 ST
1,319,W 35 ST
1,131,W 35 ST
1,233,W 35 ST
1,335,W 35 ST
1,517,W 35 ST
1,63,W 35 ST
1,248,W 35 ST
1,237,W 35 ST
1,327,W 35 ST
1,261,W 35 ST
1,357,W 35 ST
1,345,W 35 ST
1,445,W 35 ST
1,29,W 35 ST
1,147,W 35 ST
1,34,W 35 ST
1,21,W 35 ST
1,260,W 35 ST
1,35,W 35 ST
1,139,W 35 ST
1,253,W 35 ST
1,254,W 35 ST
1,43,W 35 ST
1,40,W 35 ST
1,3,W 35 ST
1,25,W 35 ST
1,135,W 35 ST
1,224,W 35 ST
1,213,W 35 ST
1,252,W 37 ST
1,313,W 37 ST
1,45,W 37 ST
1,247,W 37 ST
1,307,W 37 ST
1,47,W 37 ST
1,225,W 37 ST
1,30,W 37 ST
1,49,W 37 ST
1,265,W 37 ST
1,438,W 37 ST
1,39,W 37 ST
1,450,W 37 ST
1,521,W 37 ST
1,349,W 37 ST
1,505,W 37 ST
1,323,W 37 ST
1,5,W 37 ST
1,252,W 37 ST
1,226,W 37 ST
1,130,W 37 ST
1,12,W 37 ST
1,346,W 37 ST
1,430,W 37 ST
1,16,W 37 ST
1,6,W 37 ST
1,148,W 37 ST
1,350,W 37 ST
1,33,W 37 ST
1,144,W 37 ST
1,20,W 37 ST
1,13,W 37 ST
1,232,W 37 ST
1,8,W 37 ST
1,21,W 37 ST
1,134,W 37 ST
1,336,W 37 ST
1,449,W 37 ST
1,312,W 37 ST
1,35,W 37 ST
1,11,W 37 ST
1,545,W 37 ST
1,301,W 37 ST
1,65,W 37 ST
1,218,W 37 ST
1,347,W 37 ST
1,222,W 37 ST
1,1,W 37 ST
1,44,W 37 ST
1,320,W 37 ST
1,241,W 37 ST
1,236,W 37 ST
1,412,CATHEDRAL PARKWAY
1,300,CATHEDRAL PARKWAY
1,529,CATHEDRAL PARKWAY
1,301,CATHEDRAL PARKWAY
1,410,CATHEDRAL PARKWAY
1,509,CATHEDRAL PARKWAY
1,520,CATHEDRAL PARKWAY
1,501,CATHEDRAL PARKWAY
1,541,CATHEDRAL PARKWAY
1,510,CATHEDRAL PARKWAY
1,352,CATHEDRAL PARKWAY
1,424,CATHEDRAL PARKWAY
1,311,E 71 ST
1,400,E 71 ST
1,242,E 71 ST
1,332,E 71 ST
1,303,E 71 ST
1,112,E 71 ST
1,115,E 71 ST
1,319,E 71 ST
1,151,E 71 ST
1,306,E 71 ST
1,511,E 71 ST
1,322,E 71 ST
1,310,E 71 ST
1,323,E 71 ST
1,15,E 71 ST
1,230,E 71 ST
1,17,E 71 ST
1,16,E 71 ST
1,162,E 71 ST
1,418,E 71 ST
1,401,E 71 ST
1,22,E 71 ST
1,174,E 71 ST
1,9,E 71 ST
1,19,E 71 ST
1,11,E 71 ST
1,3,E 71 ST
1,525,E 71 ST
1,114,E 71 ST
1,135,E 71 ST
1,414,E 71 ST
1,1,E 71 ST
1,222,E 71 ST
1,110,E 71 ST
1,121,E 71 ST
1,119,E 71 ST
1,88,BLECKER ST
1,91,PITT ST
1,133,PITT ST
1,6,PITT ST
1,93,PITT ST
1,60,PITT ST
1,135,PITT ST
1,53,PITT ST
1,90,PITT ST
1,49,PITT ST
1,16,PITT ST
1,21,PITT ST
1,304,E 41 ST
1,302,E 41 ST
1,313,E 41 ST
1,43,E 41 ST
1,18,E 41 ST
1,333,E 41 ST
1,301,E 41 ST
1,8,E 41 ST
1,50,E 41 ST
1,12,E 41 ST
1,222,E 41 ST
1,223,E 41 ST
1,10,E 41 ST
1,212,E 41 ST
1,318,E 41 ST
1,16,E 41 ST
1,22,E 41 ST
1,314,E 41 ST
1,174,VARICK ST
1,2,VARICK ST
1,131,VARICK ST
1,180,VARICK ST
1,176,VARICK ST
1,138,VARICK ST
1,207,VARICK ST
1,79,VARICK ST
1,30,VARICK ST
1,163,VARICK ST
1,34,VARICK ST
1,117,VARICK ST
1,179,VARICK ST
1,160,VARICK ST
1,225,VARICK ST
1,157,VARICK ST
1,150,VARICK ST
1,170,VARICK ST
1,190,VARICK ST
1,54,VARICK ST
1,16,WASHINGTON TERRACE
1,436,W 2 AV DRIVE
1,215,W 40 ST
1,342,W 40 ST
1,119,W 40 ST
1,209,W 40 ST
1,308,W 40 ST
1,54,W 40 ST
1,250,W 40 ST
1,240,W 40 ST
1,330,W 40 ST
1,252,W 40 ST
1,12,W 40 ST
1,346,W 40 ST
1,24,W 40 ST
1,334,W 40 ST
1,608,W 40 ST
1,404,W 40 ST
1,6,W 40 ST
1,202,W 40 ST
1,264,W 40 ST
1,58,W 40 ST
1,401,W 40 ST
1,108,W 40 ST
1,147,W 40 ST
1,203,W 40 ST
1,236,W 40 ST
1,40,W 40 ST
1,326,W 40 ST
1,104,W 40 ST
1,218,W 40 ST
1,206,W 40 ST
1,236,W 40 ST
1,32,W 40 ST
1,143,W 40 ST
1,314,W 40 ST
1,111,W 90 ST
1,2,W 90 ST
1,319,W 90 ST
1,23,W 90 ST
1,148,W 90 ST
1,46,W 90 ST
1,302,W 90 ST
1,35,W 90 ST
1,133,W 90 ST
1,250,W 90 ST
1,175,W 90 ST
1,101,W 90 ST
1,65,W 90 ST
1,203,W 90 ST
1,47,W 90 ST
1,305,W 90 ST
1,320,W 90 ST
1,30,W 90 ST
1,4,NEW YORK PLAZA
1,2082,LEXINGTON AV
1,242,LEXINGTON AV
1,1536,LEXINGTON AV
1,749,LEXINGTON AV
1,1269,LEXINGTON AV
1,1677,LEXINGTON AV
1,184,LEXINGTON AV
1,971,LEXINGTON AV
1,1370,LEXINGTON AV
1,975,LEXINGTON AV
1,1104,LEXINGTON AV
1,30,LEXINGTON AV
1,1810,LEXINGTON AV
1,1717,LEXINGTON AV
1,1774,LEXINGTON AV
1,245,LEXINGTON AV
1,770,LEXINGTON AV
1,1040,LEXINGTON AV
1,375,LEXINGTON AV
1,1120,LEXINGTON AV
1,1151,LEXINGTON AV
1,1934,LEXINGTON AV
1,1901,LEXINGTON AV
1,90,LEXINGTON AV
1,943,LEXINGTON AV
1,859,LEXINGTON AV
1,325,LEXINGTON AV
1,284,LEXINGTON AV
1,159,LEXINGTON AV
1,88,LEXINGTON AV
1,690,LEXINGTON AV
1,1469,LEXINGTON AV
1,1575,LEXINGTON AV
1,968,LEXINGTON AV
1,97,LEXINGTON AV
1,872,LEXINGTON AV
1,687,LEXINGTON AV
1,1885,LEXINGTON AV
1,1941,LEXINGTON AV
1,46,LEXINGTON AV
1,231,LEXINGTON AV
1,1212,LEXINGTON AV
1,1280,LEXINGTON AV
1,355,LEXINGTON AV
1,464,LEXINGTON AV
1,222,LEXINGTON AV
1,195,LEXINGTON AV
1,2088,LEXINGTON AV
1,788,LEXINGTON AV
1,315,LEXINGTON AV
1,2092,LEXINGTON AV
1,1703,LEXINGTON AV
1,1053,LEXINGTON AV
1,175,LEXINGTON AV
1,60,LEXINGTON AV
1,826,LEXINGTON AV
1,1990,LEXINGTON AV
1,68,LEXINGTON AV
1,791,LEXINGTON AV
1,569,LEXINGTON AV
1,50,LEXINGTON AV
1,1760,LEXINGTON AV
1,575,LEXINGTON AV
1,305,LEXINGTON AV
1,425,LEXINGTON AV
1,1940,LEXINGTON AV
1,1779,LEXINGTON AV
1,2101,LEXINGTON AV
1,354,LEXINGTON AV
1,1980,LEXINGTON AV
1,322,LEXINGTON AV
1,901,LEXINGTON AV
1,369,LEXINGTON AV
1,1683,LEXINGTON AV
1,297,LEXINGTON AV
1,1591,LEXINGTON AV
1,1738,LEXINGTON AV
1,1539,LEXINGTON AV
1,617,LEXINGTON AV
1,517,LEXINGTON AV
1,1187,LEXINGTON AV
1,991,LEXINGTON AV
1,1251,LEXINGTON AV
1,1264,LEXINGTON AV
1,38,LEXINGTON AV
1,296,LEXINGTON AV
1,1091,LEXINGTON AV
1,1381,LEXINGTON AV
1,1018,LEXINGTON AV
1,201,LEXINGTON AV
1,1510,LEXINGTON AV
1,1085,LEXINGTON AV
1,1236,LEXINGTON AV
1,451,LEXINGTON AV
1,955,LEXINGTON AV
1,374,LEXINGTON AV
1,243,LEXINGTON AV
1,198,LEXINGTON AV
1,1033,LEXINGTON AV
1,518,LEXINGTON AV
1,1327,LEXINGTON AV
1,1105,LEXINGTON AV
1,1642,LEXINGTON AV
1,119,LEXINGTON AV
1,67,LEXINGTON AV
1,257,LEXINGTON AV
1,714,LEXINGTON AV
1,207,LEXINGTON AV
1,599,LEXINGTON AV
1,809,LEXINGTON AV
1,715,LEXINGTON AV
1,1701,LEXINGTON AV
1,1432,LEXINGTON AV
1,639,LEXINGTON AV
1,501,LEXINGTON AV
1,1209,LEXINGTON AV
1,1393,LEXINGTON AV
1,303,LEXINGTON AV
1,764,LEXINGTON AV
1,1890,LEXINGTON AV
1,54,LEXINGTON AV
1,1291,LEXINGTON AV
1,1889,LEXINGTON AV
1,511,LEXINGTON AV
1,2146,LEXINGTON AV
1,446,LEXINGTON AV
1,1997,LEXINGTON AV
1,1125,LEXINGTON AV
1,145,LEXINGTON AV
1,523,LEXINGTON AV
1,264,LEXINGTON AV
1,85,LEXINGTON AV
1,147,LEXINGTON AV
1,711,LEXINGTON AV
1,1086,LEXINGTON AV
1,1435,LEXINGTON AV
1,171,LEXINGTON AV
1,1747,LEXINGTON AV
1,253,LEXINGTON AV
1,55,LEXINGTON AV
1,1195,LEXINGTON AV
1,192,LEXINGTON AV
1,1349,LEXINGTON AV
1,80,LEXINGTON AV
1,557,LEXINGTON AV
1,473,LEXINGTON AV
1,1829,LEXINGTON AV
1,861,LEXINGTON AV
1,160,LEXINGTON AV
1,1221,LEXINGTON AV
1,685,LEXINGTON AV
1,1061,LEXINGTON AV
1,2170,LEXINGTON AV
1,1596,LEXINGTON AV
1,182,LEXINGTON AV
1,105,LEXINGTON AV
1,309,LEXINGTON AV
1,1319,LEXINGTON AV
1,140,LEXINGTON AV
1,1262,LEXINGTON AV
1,1840,LEXINGTON AV
1,366,LEXINGTON AV
1,2,LEXINGTON AV
1,485,LEXINGTON AV
1,1888,LEXINGTON AV
1,365,LEXINGTON AV
1,1260,LEXINGTON AV
1,161,LEXINGTON AV
1,420,LEXINGTON AV
1,841,LEXINGTON AV
1,149,LEXINGTON AV
1,17,LEXINGTON AV
1,797,LEXINGTON AV
1,993,LEXINGTON AV
1,720,LEXINGTON AV
1,974,LEXINGTON AV
1,302,LEXINGTON AV
1,1830,LEXINGTON AV
1,437,LEXINGTON AV
1,1442,LEXINGTON AV
1,459,LEXINGTON AV
1,1717,LEXINGTON AV
1,539,LEXINGTON AV
1,285,LEXINGTON AV
1,1032,LEXINGTON AV
1,1735,LEXINGTON AV
1,667,LEXINGTON AV
1,1067,LEXINGTON AV
1,184,LEXINGTON AV
1,344,LEXINGTON AV
1,700,LEXINGTON AV
1,861,LEXINGTON AV
1,802,LEXINGTON AV
1,691,LEXINGTON AV
1,716,LEXINGTON AV
1,1,LEXINGTON AV
1,1900,LEXINGTON AV
1,1205,LEXINGTON AV
1,1982,LEXINGTON AV
1,930,LEXINGTON AV
1,26,W 9 ST
1,35,W 9 ST
1,45,W 9 ST
1,69,W 9 ST
1,38,W 9 ST
1,24,W 9 ST
1,61,W 9 ST
1,950,E FOURTH WALK
1,930,E FOURTH WALK
1,70,FORSYTH ST
1,150,FORSYTH ST
1,108,FORSYTH ST
1,198,FORSYTH ST
1,86,FORSYTH ST
1,142,E 92 ST
1,155,E 92 ST
