Line: 5350 saved: 3757 n_req: 1554
Line: 5400 saved: 3757 n_req: 1554
Line: 5450 saved: 3839 n_req: 1589
Line: 5500 saved: 3839 n_req: 1589
Line: 5550 saved: 3923 n_req: 1612
Line: 5600 saved: 3923 n_req: 1612
Line: 5650 saved: 4001 n_req: 1630
Error. Line: 5688 Message3: invalid literal for int() with base 10: '321A'
Line: 5700 saved: 4011 n_req: 1640
Line: 5750 saved: 4011 n_req: 1640
Line: 5800 saved: 4124 n_req: 1668
Line: 5850 saved: 4124 n_req: 1668
Line: 5900 saved: 4156 n_req: 1687
Line: 5950 saved: 4201 n_req: 1697
Line: 6000 saved: 4237 n_req: 1713
Line: 6050 saved: 4305 n_req: 1733
Line: 6100 saved: 4309 n_req: 1751
Error. Line: 6106 Message3: invalid literal for int() with base 10: 'Z20'
Line: 6150 saved: 4327 n_req: 1767
Line: 6200 saved: 4368 n_req: 1797
Line: 6250 saved: 4406 n_req: 1810
Error. Line: 6273 Message3: invalid literal for int() with base 10: '406F'
Line: 6300 saved: 4465 n_req: 1825
Line: 6350 saved: 4478 n_req: 1830
Line: 6400 saved: 4523 n_req: 1857
Line: 6450 saved: 4551 n_req: 1885
Line: 6500 saved: 4552 n_req: 1891
Line: 6550 saved: 4552 n_req: 1891
Line: 6600 saved: 4652 n_req: 1931
Line: 6650 saved: 4662 n_req: 1938
Error. Line: 6699 Message3: invalid literal for int() with base 10: '3501/2'
Line: 6700 saved: 4724 n_req: 1960
Error. Line: 6715 Message3: invalid literal for int() with base 10: '35A'
Line: 6750 saved: 4751 n_req: 1975
Line: 6800 saved: 4791 n_req: 1995
Line: 6850 saved: 4817 n_req: 2010
Error. Line: 6898 Message3: invalid literal for int() with base 10: '7 1/2'
Line: 6900 saved: 4853 n_req: 2025
Error. Line: 6914 Message3: invalid literal for int() with base 10: '7.5'
Line: 6950 saved: 4870 n_req: 2032
Line: 7000 saved: 4890 n_req: 2050
Line: 7050 saved: 4953 n_req: 2069
Line: 7100 saved: 4993 n_req: 2083
Line: 7150 saved: 5034 n_req: 2102
Line: 7200 saved: 5058 n_req: 2118
Line: 7250 saved: 5083 n_req: 2135
Line: 7300 saved: 5083 n_req: 2135
Line: 7350 saved: 5175 n_req: 2159
Line: 7400 saved: 5203 n_req: 2172
Line: 7450 saved: 5203 n_req: 2172
Line: 7500 saved: 5277 n_req: 2190
Line: 7550 saved: 5311 n_req: 2203
Line: 7600 saved: 5353 n_req: 2217
Line: 7650 saved: 5368 n_req: 2230
Line: 7700 saved: 5368 n_req: 2230
Line: 7750 saved: 5450 n_req: 2268
Line: 7800 saved: 5450 n_req: 2268
Line: 7850 saved: 5550 n_req: 2284
Line: 7900 saved: 5585 n_req: 2301
Line: 7950 saved: 5603 n_req: 2313
Line: 8000 saved: 5649 n_req: 2322
Error. Line: 8035 Message2: name 'e' is not defined
Line: 8050 saved: 5690 n_req: 2351
Line: 8100 saved: 5716 n_req: 2377
Line: 8150 saved: 5731 n_req: 2392
Line: 8200 saved: 5777 n_req: 2417
Line: 8250 saved: 5796 n_req: 2441
Line: 8300 saved: 5844 n_req: 2454
Line: 8350 saved: 5860 n_req: 2468
Line: 8400 saved: 5890 n_req: 2499
Line: 8450 saved: 5929 n_req: 2511
Line: 8500 saved: 5929 n_req: 2511
Line: 8550 saved: 5996 n_req: 2539
Line: 8600 saved: 5996 n_req: 2539
Line: 8650 saved: 6073 n_req: 2561
Line: 8700 saved: 6097 n_req: 2575
Line: 8750 saved: 6151 n_req: 2591
Line: 8800 saved: 6151 n_req: 2591
Line: 8850 saved: 6151 n_req: 2591
Line: 8900 saved: 6216 n_req: 2663
Line: 8950 saved: 6271 n_req: 2683
Line: 9000 saved: 6271 n_req: 2683
Line: 9050 saved: 6321 n_req: 2708
Line: 9100 saved: 6370 n_req: 2722
Line: 9150 saved: 6370 n_req: 2722
Line: 9200 saved: 6446 n_req: 2748
Error. Line: 9225 Message3: invalid literal for int() with base 10: '15#'
Error. Line: 9236 Message3: invalid literal for int() with base 10: '47A'
Line: 9250 saved: 6446 n_req: 2748
Error. Line: 9255 Message3: invalid literal for int() with base 10: '127 REAR'
Line: 9300 saved: 6521 n_req: 2773
Line: 9350 saved: 6550 n_req: 2782
Line: 9400 saved: 6550 n_req: 2782
Line: 9450 saved: 6636 n_req: 2808
Line: 9500 saved: 6667 n_req: 2819
Line: 9550 saved: 6667 n_req: 2819
Line: 9600 saved: 6667 n_req: 2819
Line: 9650 saved: 6756 n_req: 2862
Line: 9700 saved: 6795 n_req: 2889
Line: 9750 saved: 6819 n_req: 2895
Line: 9800 saved: 6819 n_req: 2895
Error. Line: 9842 Message2: name 'e' is not defined
Error. Line: 9843 Message2: name 'e' is not defined
