boro,door_number,street_address
1,47,W 1 AV ST
1,225,W 1 AV ST
1,157,W 1 AV ST
1,128,W 1 AV ST
1,49,W 1 AV ST
1,57,W 1 AV ST
1,238,W 1 AV ST
1,54,W 1 AV ST
1,169,W 1 AV ST
1,130,W 1 AV ST
1,15,W 1 AV ST
1,230,W 1 AV ST
1,12,W 1 AV ST
1,408,W 1 AV ST
1,16,W 1 AV ST
1,111,W 1 AV ST
1,145,W 1 AV ST
1,234,W 1 AV ST
1,33,W 1 AV ST
1,144,W 1 AV ST
1,296,W 1 AV ST
1,58,W 1 AV ST
1,36,W 1 AV ST
1,147,W 1 AV ST
1,34,W 1 AV ST
1,154,W 1 AV ST
1,201,W 1 AV ST
1,14,W 1 AV ST
1,8,W 1 AV ST
1,21,W 1 AV ST
1,22,W 1 AV ST
1,243,W 1 AV ST
1,447,W 1 AV ST
1,9,W 1 AV ST
1,364,W 1 AV ST
1,52,W 1 AV ST
1,427,W 1 AV ST
1,55,W 1 AV ST
1,11,W 1 AV ST
1,205,W 1 AV ST
1,227,W 1 AV ST
1,31,W 1 AV ST
1,200,W 1 AV ST
1,114,W 1 AV ST
1,104,W 1 AV ST
1,116,W 1 AV ST
1,328,W 1 AV ST
1,216,W 1 AV ST
1,400,W 1 AV ST
1,28,E 39 ST
1,25,E 39 ST
1,126,E 39 ST
1,200,E 39 ST
1,128,E 39 ST
1,132,E 39 ST
1,322,E 39 ST
1,214,E 39 ST
1,235,E 39 ST
1,330,E 39 ST
1,141,E 39 ST
1,149,E 39 ST
1,24,E 39 ST
1,318,E 39 ST
1,23,E 39 ST
1,6,E 39 ST
1,148,E 39 ST
1,32,E 39 ST
1,144,E 39 ST
1,324,E 39 ST
1,109,E 39 ST
1,115,E 39 ST
1,34,E 39 ST
1,243,E 39 ST
1,134,E 39 ST
1,27,E 39 ST
1,301,E 39 ST
1,135,E 39 ST
1,224,E 39 ST
1,100,E 39 ST
1,116,E 39 ST
1,204,E 39 ST
1,7,GOUVERNEUR SLIP E
1,514,W 21 AV ST
1,417,W 21 AV ST
1,583,W 21 AV ST
1,600,W 21 AV ST
1,530,W 33 ST
1,100,W 33 ST
1,304,W 33 ST
1,35,W 33 ST
1,38,W 33 ST
1,18,W 33 ST
1,49,W 33 ST
1,450,W 33 ST
1,424,W 33 ST
1,553,W 33 ST
1,20,W 33 ST
1,4,W 33 ST
1,42,W 33 ST
1,511,W 33 ST
1,127,W 33 ST
1,38,W 33 ST
1,41,W 33 ST
1,305,W 33 ST
1,424,W 33 ST
1,507,W 33 ST
1,217,BRDWAY
1,3741,BRDWAY
1,1514,BRDWAY
1,3485,BRDWAY
1,3671,BRDWAY
1,261,BRDWAY
1,388,BRDWAY
1,1237,BRDWAY
1,541,BRDWAY
1,2561,BRDWAY
1,502,BRDWAY
1,1364,BRDWAY
1,1960,BRDWAY
1,708,BRDWAY
1,3879,BRDWAY
1,2273,BRDWAY
1,2720,BRDWAY
1,2070,BRDWAY
1,2150,BRDWAY
1,3910,BRDWAY
1,579,BRDWAY
1,3410,BRDWAY
1,2861,BRDWAY
1,611,BRDWAY
1,1231,BRDWAY
1,1157,BRDWAY
1,1182,BRDWAY
1,351,BRDWAY
1,3500,BRDWAY
1,175,BRDWAY
1,3975,BRDWAY
1,3580,BRDWAY
1,1275,BRDWAY
1,2182,BRDWAY
1,2376,BRDWAY
1,849,BRDWAY
1,1855,BRDWAY
1,1961,BRDWAY
1,305,BRDWAY
1,425,BRDWAY
1,2490,BRDWAY
1,3924,BRDWAY
1,265,BRDWAY
1,2101,BRDWAY
1,684,BRDWAY
1,3800,BRDWAY
1,3631,BRDWAY
1,1860,BRDWAY
1,297,BRDWAY
1,3560,BRDWAY
1,4140,BRDWAY
1,4133,BRDWAY
1,350,BRDWAY
1,350,BRDWAY
1,2929,BRDWAY
1,623,BRDWAY
1,2288,BRDWAY
1,743,BRDWAY
1,4191,BRDWAY
1,537,BRDWAY
1,2080,BRDWAY
1,4730,BRDWAY
1,1601,BRDWAY
1,374,BRDWAY
1,1841,BRDWAY
1,198,BRDWAY
1,2000,BRDWAY
1,640,BRDWAY
1,444,BRDWAY
1,2121,BRDWAY
1,2600,BRDWAY
1,921,BRDWAY
1,2586,BRDWAY
1,595,BRDWAY
1,207,BRDWAY
1,791,BRDWAY
1,2120,BRDWAY
1,4501,BRDWAY
1,715,BRDWAY
1,2281,BRDWAY
1,1393,BRDWAY
1,478,BRDWAY
1,1170,BRDWAY
1,2040,BRDWAY
1,1420,BRDWAY
1,3957,BRDWAY
1,876,BRDWAY
1,2726,BRDWAY
1,2301,BRDWAY
1,4141,BRDWAY
1,1708,BRDWAY
1,1350,BRDWAY
1,550,BRDWAY
1,2477,BRDWAY
1,486,BRDWAY
1,1450,BRDWAY
1,187,BRDWAY
1,406,BRDWAY
1,722,BRDWAY
1,336,BRDWAY
1,260,BRDWAY
1,55,BRDWAY
1,3117,BRDWAY
1,192,BRDWAY
1,480,BRDWAY
1,80,BRDWAY
1,477,BRDWAY
1,4308,BRDWAY
1,927,BRDWAY
1,384,BRDWAY
1,2030,BRDWAY
1,487,BRDWAY
1,400,BRDWAY
1,4761,BRDWAY
1,1293,BRDWAY
1,529,BRDWAY
1,1302,BRDWAY
1,1652,BRDWAY
1,1500,BRDWAY
1,1162,BRDWAY
1,5057,BRDWAY
1,1424,BRDWAY
1,57,BRDWAY
1,181,BRDWAY
1,2,BRDWAY
1,250,BRDWAY
1,1115,BRDWAY
1,233,BRDWAY
1,365,BRDWAY
1,335,BRDWAY
1,273,BRDWAY
1,3061,BRDWAY
1,161,BRDWAY
1,628,BRDWAY
1,149,BRDWAY
1,1230,BRDWAY
1,1614,BRDWAY
1,1178,BRDWAY
1,1540,BRDWAY
1,4523,BRDWAY
1,3151,BRDWAY
1,3875,BRDWAY
1,3157,BRDWAY
1,913,BRDWAY
1,3147,BRDWAY
1,2332,BRDWAY
1,2220,BRDWAY
1,1411,BRDWAY
1,2637,BRDWAY
1,2852,BRDWAY
1,1557,BRDWAY
1,4441,BRDWAY
1,627,BRDWAY
1,2626,BRDWAY
1,1332,BRDWAY
1,416,BRDWAY
1,676,BRDWAY
1,4848,BRDWAY
1,239,BRDWAY
1,4031,BRDWAY
1,1204,BRDWAY
1,1568,BRDWAY
1,4260,BRDWAY
1,1205,BRDWAY
1,3860,BRDWAY
1,3850,BRDWAY
1,594,BRDWAY
1,280,BRDWAY
1,2680,BRDWAY
1,353,BRDWAY
1,1440,BRDWAY
1,654,BRDWAY
1,2140,BRDWAY
1,3097,BRDWAY
1,870,BRDWAY
1,3458,BRDWAY
1,915,BRDWAY
1,120,BRDWAY
1,643,BRDWAY
1,1375,BRDWAY
1,1215,BRDWAY
1,1151,BRDWAY
1,2093,BRDWAY
1,63,BRDWAY
1,1851,BRDWAY
1,456,BRDWAY
1,2255,BRDWAY
1,1695,BRDWAY
1,325,BRDWAY
1,183,BRDWAY
1,3505,BRDWAY
1,108,BRDWAY
1,3393,BRDWAY
1,622,BRDWAY
1,740,BRDWAY
1,3957,BRDWAY
1,573,BRDWAY
1,4240,BRDWAY
1,1265,BRDWAY
1,2001,BRDWAY
1,3105,BRDWAY
1,909,BRDWAY
1,644,BRDWAY
1,3644,BRDWAY
1,935,BRDWAY
1,3321,BRDWAY
1,2380,BRDWAY
1,1466,BRDWAY
1,4337,BRDWAY
1,746,BRDWAY
1,3015,BRDWAY
1,2309,BRDWAY
1,4295,BRDWAY
1,636,BRDWAY
1,1634,BRDWAY
1,3471,BRDWAY
1,3261,BRDWAY
1,1871,BRDWAY
1,696,BRDWAY
1,1881,BRDWAY
1,1145,BRDWAY
1,3040,BRDWAY
1,704,BRDWAY
1,699,BRDWAY
1,1730,BRDWAY
1,903,BRDWAY
1,853,BRDWAY
1,809,BRDWAY
1,1240,BRDWAY
1,1151,BRDWAY
1,1991,BRDWAY
1,279,BRDWAY
1,1212,BRDWAY
1,4290,BRDWAY
1,3860,BRDWAY
1,542,BRDWAY
1,372,BRDWAY
1,601,BRDWAY
1,381,BRDWAY
1,4402,BRDWAY
1,3573,BRDWAY
1,2361,BRDWAY
1,3868,BRDWAY
1,714,BRDWAY
1,373,BRDWAY
1,488,BRDWAY
1,1441,BRDWAY
1,513,BRDWAY
1,3080,BRDWAY
1,4162,BRDWAY
1,4037,BRDWAY
1,1507,BRDWAY
1,632,BRDWAY
1,408,BRDWAY
1,1133,BRDWAY
1,583,BRDWAY
1,2879,BRDWAY
1,2731,BRDWAY
1,3658,BRDWAY
1,4948,BRDWAY
1,726,BRDWAY
1,837,BRDWAY
1,1845,BRDWAY
1,1752,BRDWAY
1,2940,BRDWAY
1,2260,BRDWAY
1,1181,BRDWAY
1,1121,BRDWAY
1,3283,BRDWAY
1,675,BRDWAY
1,874,BRDWAY
1,1195,BRDWAY
1,3765,BRDWAY
1,600,BRDWAY
1,3751,BRDWAY
1,1220,BRDWAY
1,368,BRDWAY
1,473,BRDWAY
1,360,BRDWAY
1,1697,BRDWAY
1,204,BRDWAY
1,940,BRDWAY
1,475,BRDWAY
1,678,BRDWAY
1,591,BRDWAY
1,2540,BRDWAY
1,867,BRDWAY
1,4411,BRDWAY
1,2643,BRDWAY
1,5073,BRDWAY
1,558,BRDWAY
1,5037,BRDWAY
1,543,BRDWAY
1,49,BRDWAY
1,1634,BRDWAY
1,452,BRDWAY
1,415,BRDWAY
1,2950,BRDWAY
1,2192,BRDWAY
1,1260,BRDWAY
1,568,BRDWAY
1,496,BRDWAY
1,4650,BRDWAY
1,1633,BRDWAY
1,1552,BRDWAY
1,404,BRDWAY
1,4468,BRDWAY
1,1164,BRDWAY
1,610,BRDWAY
1,3009,BRDWAY
1,2625,BRDWAY
1,2783,BRDWAY
1,150,BRDWAY
1,3647,BRDWAY
1,2069,BRDWAY
1,364,BRDWAY
1,1604,BRDWAY
1,4329,BRDWAY
1,1535,BRDWAY
1,2182,BRDWAY
1,2529,BRDWAY
1,1,BRDWAY
1,716,BRDWAY
1,96,BRDWAY
1,291,BRDWAY
1,2930,BRDWAY
1,3280,BRDWAY
1,2341,BRDWAY
1,836,BRDWAY
1,26,BRDWAY
1,1384,BRDWAY
1,738,BRDWAY
1,313,BRDWAY
1,2020,BRDWAY
1,1601,BRDWAY
1,321,BRDWAY
1,560,BRDWAY
1,840,BRDWAY
1,1945,BRDWAY
1,1585,BRDWAY
1,269,BRDWAY
1,491,BRDWAY
1,890,BRDWAY
1,1475,BRDWAY
1,1775,BRDWAY
1,2628,BRDWAY
1,2360,BRDWAY
1,29,BRDWAY
1,202,BRDWAY
1,2160,BRDWAY
1,159,BRDWAY
1,625,BRDWAY
1,584,BRDWAY
1,1271,BRDWAY
1,1186,BRDWAY
1,1776,BRDWAY
1,692,BRDWAY
1,2880,BRDWAY
1,736,BRDWAY
1,2261,BRDWAY
1,3770,BRDWAY
1,588,BRDWAY
1,1585,BRDWAY
1,2124,BRDWAY
1,593,BRDWAY
1,3565,BRDWAY
1,10,BRDWAY
1,4913,BRDWAY
1,2670,BRDWAY
1,2389,BRDWAY
1,3544,BRDWAY
1,3449,BRDWAY
1,4180,BRDWAY
1,866,BRDWAY
1,771,BRDWAY
1,4391,BRDWAY
1,212,BRDWAY
1,580,BRDWAY
1,756,BRDWAY
1,1745,BRDWAY
1,354,BRDWAY
1,2344,BRDWAY
1,4172,BRDWAY
1,2468,BRDWAY
1,1431,BRDWAY
1,4790,BRDWAY
1,2701,BRDWAY
1,2139,BRDWAY
1,920,BRDWAY
1,176,BRDWAY
1,401,BRDWAY
1,1627,BRDWAY
1,3601,BRDWAY
1,1538,BRDWAY
1,385,BRDWAY
1,4232,BRDWAY
1,2480,BRDWAY
1,1200,BRDWAY
1,2258,BRDWAY
1,2061,BRDWAY
1,258,BRDWAY
1,3430,BRDWAY
1,1709,BRDWAY
1,1140,BRDWAY
1,200,BRDWAY
1,3920,BRDWAY
1,518,BRDWAY
1,2560,BRDWAY
1,462,BRDWAY
1,2381,BRDWAY
1,1715,BRDWAY
1,2824,BRDWAY
1,833,BRDWAY
1,577,BRDWAY
1,599,BRDWAY
1,371,BRDWAY
1,2660,BRDWAY
1,2376,BRDWAY
1,4781,BRDWAY
1,166,BRDWAY
1,510,BRDWAY
1,2612,BRDWAY
1,1227,BRDWAY
1,4666,BRDWAY
1,1239,BRDWAY
1,2692,BRDWAY
1,2526,BRDWAY
1,446,BRDWAY
1,1551,BRDWAY
1,1530,BRDWAY
1,598,BRDWAY
1,647,BRDWAY
1,1412,BRDWAY
1,4861,BRDWAY
1,3958,BRDWAY
1,463,BRDWAY
1,520,BRDWAY
1,512,BRDWAY
1,1531,BRDWAY
1,3580,BRDWAY
1,281,BRDWAY
1,710,BRDWAY
1,1311,BRDWAY
1,1600,BRDWAY
1,433,BRDWAY
1,3489,BRDWAY
1,2508,BRDWAY
1,3381,BRDWAY
1,2525,BRDWAY
1,1462,BRDWAY
1,1239,BRDWAY
1,640,BRDWAY
1,2170,BRDWAY
1,25,BRDWAY
1,476,BRDWAY
1,599,BRDWAY
1,3149,BRDWAY
1,42,BRDWAY
1,196,BRDWAY
1,520,BRDWAY
1,912,BRDWAY
1,115,BRDWAY
1,4101,BRDWAY
1,2867,BRDWAY
1,2551,BRDWAY
1,1385,BRDWAY
1,514,BRDWAY
1,2248,BRDWAY
1,153,BRDWAY
1,177,BRDWAY
1,1493,BRDWAY
1,484,BRDWAY
1,3573,BRDWAY
1,229,BRDWAY
1,2491,BRDWAY
1,4690,BRDWAY
1,3885,BRDWAY
1,541,BRDWAY
1,1780,BRDWAY
1,813,BRDWAY
1,4241,BRDWAY
1,440,BRDWAY
1,170,BRDWAY
1,2131,BRDWAY
1,1359,BRDWAY
1,412,BRDWAY
1,449,BRDWAY
1,3041,BRDWAY
1,1411,BRDWAY
1,1992,BRDWAY
1,5008,BRDWAY
1,881,BRDWAY
1,1367,BRDWAY
1,1462,BRDWAY
1,2209,BRDWAY
1,3810,BRDWAY
1,3679,BRDWAY
1,865,BRDWAY
1,359,BRDWAY
1,2333,BRDWAY
1,1928,BRDWAY
1,506,BRDWAY
1,1889,BRDWAY
1,3694,BRDWAY
1,1372,BRDWAY
1,4700,BRDWAY
1,5000,BRDWAY
1,668,BRDWAY
1,3155,BRDWAY
1,650,BRDWAY
1,880,BRDWAY
1,835,BRDWAY
1,3800,BRDWAY
1,1481,BRDWAY
1,483,BRDWAY
1,2440,BRDWAY
1,712,BRDWAY
1,458,BRDWAY
1,873,BRDWAY
1,3657,BRDWAY
1,1930,BRDWAY
1,3010,BRDWAY
1,2900,BRDWAY
1,3281,BRDWAY
1,2067,BRDWAY
1,1232,BRDWAY
1,1101,BRDWAY
1,4857,BRDWAY
1,2241,BRDWAY
1,580,BRDWAY
1,1613,BRDWAY
1,597,BRDWAY
1,376,BRDWAY
1,548,BRDWAY
1,627,BRDWAY
1,2021,BRDWAY
1,546,BRDWAY
1,4260,BRDWAY
1,1675,BRDWAY
1,3890,BRDWAY
1,428,BRDWAY
1,3205,BRDWAY
1,1404,BRDWAY
1,4396,BRDWAY
1,45,BRDWAY
1,3900,BRDWAY
1,1556,BRDWAY
1,3519,BRDWAY
1,50,BRDWAY
1,806,BRDWAY
1,1505,BRDWAY
1,4131,BRDWAY
1,2361-2379,BRDWAY
1,1567,BRDWAY
1,361,BRDWAY
1,1651,BRDWAY
1,5,BRDWAY
1,547,BRDWAY
1,2651,BRDWAY
1,1230,BRDWAY
1,1466,BRDWAY
1,1149,BRDWAY
1,825,BRDWAY
1,371,BRDWAY
1,4340,BRDWAY
1,2054,BRDWAY
1,2039,BRDWAY
1,451,BRDWAY
1,3647,BRDWAY
1,3905,BRDWAY
1,4467,BRDWAY
1,2630,BRDWAY
1,1375,BRDWAY
1,525,BRDWAY
1,1628,BRDWAY
1,394,BRDWAY
1,287,BRDWAY
1,683,BRDWAY
1,2310,BRDWAY
1,424,BRDWAY
1,1625,BRDWAY
1,666,BRDWAY
1,4300,BRDWAY
1,4320,BRDWAY
1,1270,BRDWAY
1,895,BRDWAY
1,3675,BRDWAY
1,1701,BRDWAY
1,1995,BRDWAY
1,1141,BRDWAY
1,2201,BRDWAY
1,319,BRDWAY
1,4329,BRDWAY
1,450,BRDWAY
1,4862,BRDWAY
1,3165,BRDWAY
1,41,BRDWAY
1,443,BRDWAY
1,4720,BRDWAY
1,839,BRDWAY
1,832,BRDWAY
1,3440,BRDWAY
1,2162,BRDWAY
1,565,BRDWAY
1,902,BRDWAY
1,1352,BRDWAY
1,2135,BRDWAY
1,860,BRDWAY
1,1472,BRDWAY
1,253,BRDWAY
1,3012,BRDWAY
1,35,BRDWAY
1,2851,BRDWAY
1,427,BRDWAY
1,2689,BRDWAY
1,707,BRDWAY
1,830,BRDWAY
1,2681,BRDWAY
1,2970,BRDWAY
1,2642,BRDWAY
1,521,BRDWAY
1,1153,BRDWAY
1,3750,BRDWAY
1,528,BRDWAY
1,1784,BRDWAY
1,2740,BRDWAY
1,2473,BRDWAY
1,2950,BRDWAY
1,3603,BRDWAY
1,4960,BRDWAY
1,759,BRDWAY
1,2401,BRDWAY
1,540,BRDWAY
1,734,BRDWAY
1,2644,BRDWAY
1,5360,BRDWAY
1,2910,BRDWAY
1,2228,BRDWAY
1,2448,BRDWAY
1,391,BRDWAY
1,576,BRDWAY
1,521,BRDWAY
1,349,BRDWAY
1,3461,BRDWAY
1,477,BRDWAY
1,3320,BRDWAY
1,1392,BRDWAY
1,561,BRDWAY
1,718,BRDWAY
1,556,BRDWAY
1,1535,BRDWAY
1,459,BRDWAY
1,3607,BRDWAY
1,442,BRDWAY
1,447,BRDWAY
1,1165,BRDWAY
1,4572,BRDWAY
1,545,BRDWAY
1,84,BRDWAY
1,3612,BRDWAY
1,3280,BRDWAY
1,853,BRDWAY
1,3901,BRDWAY
1,622,BRDWAY
1,474,BRDWAY
1,1250,BRDWAY
1,1900,BRDWAY
1,142,E 79 ST
1,215,E 79 ST
1,137,E 79 ST
1,20,E 79 ST
1,242,E 79 ST
1,207,E 79 ST
1,60,E 79 ST
1,50,E 79 ST
1,225,E 79 ST
1,535,E 79 ST
1,501,E 79 ST
1,2,E 79 ST
1,321,E 79 ST
1,120,E 79 ST
1,39,E 79 ST
1,156,E 79 ST
1,250,E 79 ST
1,415,E 79 ST
1,177,E 79 ST
1,151,E 79 ST
1,505,E 79 ST
1,515,E 79 ST
1,116,E 79 ST
1,420,E 79 ST
1,63,E 79 ST
1,12,E 79 ST
1,346,E 79 ST
1,237,E 79 ST
1,334,E 79 ST
1,408,E 79 ST
1,59,E 79 ST
1,404,E 79 ST
1,422,E 79 ST
1,124,E 79 ST
1,302,E 79 ST
1,324,E 79 ST
1,72,E 79 ST
1,127,E 79 ST
1,406,E 79 ST
1,102,E 79 ST
1,13,E 79 ST
1,312,E 79 ST
1,201,E 79 ST
1,8,E 79 ST
1,171,E 79 ST
1,14,E 79 ST
1,21,E 79 ST
1,403,E 79 ST
1,9,E 79 ST
1,18,E 79 ST
1,239,E 79 ST
1,73,E 79 ST
1,301,E 79 ST
1,31,E 79 ST
1,410,E 79 ST
1,136,E 79 ST
1,200,E 79 ST
1,179,E 79 ST
1,53,E 79 ST
1,208,E 79 ST
1,228,E 79 ST
1,236,E 79 ST
1,172,E 79 ST
1,1,RUTHERFORD PL
1,15,RUTHERFORD PL
1,300,RECTOR PL
1,200,RECTOR PL
1,225,RECTOR PL
1,327,RECTOR PL
1,280,RECTOR PL
1,380,RECTOR PL
1,510,W 126
1,50,OVERLOOK TERRACE
1,41,OVERLOOK TERRACE
1,2,E 106 ST
1,344,E 106 ST
1,238,E 106 ST
1,115,E 106 ST
1,336,E 106 ST
1,340,E 106 ST
1,238,E 106 ST
1,328,E 106 ST
1,105,E 106 ST
1,421,E 106 ST
1,154,E 106 ST
1,226,E 106 ST
1,312,E 106 ST
1,123,E 106 ST
1,318,E 106 ST
1,22,E 106 ST
1,180,FORT WASHINGTON AV
1,592,FORT WASHINGTON AV
1,25,FORT WASHINGTON AV
1,514,FORT WASHINGTON AV
1,651,FORT WASHINGTON AV
1,161,FORT WASHINGTON AV
1,285,FORT WASHINGTON AV
1,140,FORT WASHINGTON AV
1,11,FORT GEORGE HILL
1,50,VAN DAM ST
1,30,VAN DAM ST
1,100,WASHINGTON SQUARE E
1,21,WILLETT ST
1,19,WILLETT ST
1,15,WILLETT ST
1,137,E 13 ST
1,48,E 13 ST
1,56,E 13 ST
1,76,E 13 ST
1,544,E 13 ST
1,204,E 13 ST
1,503,E 13 ST
1,338,E 13 ST
1,212,E 13 ST
1,54,E 13 ST
1,39,E 13 ST
1,514,E 13 ST
1,515,E 13 ST
1,327,E 13 ST
1,17,E 13 ST
1,229,E 13 ST
1,24,E 13 ST
1,350,E 13 ST
1,726,E 13 ST
1,340,E 13 ST
1,20,E 13 ST
1,203,E 13 ST
1,531,E 13 ST
1,442,E 13 ST
1,231,E 13 ST
1,114,E 13 ST
1,208,E 13 ST
1,232,E 13 ST
1,236,E 13 ST
1,110,E 13 ST
1,12,E 13 ST
1,465,W 148 ST
1,557,W 148 ST
1,544,W 148 ST
1,533,W 148 ST
1,535,W 148 ST
1,209,W 148 ST
1,409,W 148 ST
1,536,W 148 ST
1,306,W 148 ST
1,534,W 148 ST
1,608,W 148 ST
1,500,W 148 ST
1,211,W 148 ST
1,229,W 148 ST
1,202,W 148 ST
1,402,W 148 ST
1,562,W 148 ST
1,539,W 148 ST
1,201,W 148 ST
1,532,W 148 ST
1,255,W 148 ST
1,545,W 148 ST
1,412,W 148 ST
1,611,W 148 ST
1,545,W 148 ST
1,205,W 148 ST
1,546,W 148 ST
1,241,W 148 ST
1,501,W 150 ST
1,558,W 150 ST
1,541,W 150 ST
1,301,W 150 ST
1,554,W 150 ST
1,538,W 150 ST
1,271,W 150 ST
1,608,W 150 ST
1,615,W 150 ST
1,503,W 150 ST
1,620,W 150 ST
1,556,W 150 ST
1,210,W 150 ST
1,401,W 150 ST
1,523,W 150 ST
1,413,W 150 ST
1,415,W 150 ST
1,416,W 150 ST
1,461,W 150 ST
1,600,W 150 ST
1,287,W 150 ST
1,457,W 150 ST
1,277,W 150 ST
1,175,WATER ST
1,28,WATER ST
1,180,WATER ST
1,160,WATER ST
1,251,WATER ST
1,245,WATER ST
1,264,WATER ST
1,273,WATER ST
1,161,WATER ST
1,617,WATER ST
1,259,WATER ST
1,621,WATER ST
1,199,WATER ST
1,645,WATER ST
1,397,WATER ST
1,77,WATER ST
1,6,WATER ST
1,264,WATER ST
1,101,WATER ST
1,605,WATER ST
1,55,WATER ST
1,268,WATER ST
1,275,WATER ST
1,279,WATER ST
1,675,WATER ST
1,180,WATER ST
1,46,WATER ST
1,40,WATER ST
1,55,WATER ST
1,1,WATER ST
1,10,GRACIE SQUARE
1,9,GRACIE SQUARE
1,5,GRACIE SQUARE
1,1,GRACIE SQUARE
1,15,CHITTENDEN AV
1,77,COLUMBIA ST
1,83,COLUMBIA ST
1,75,COLUMBIA ST
1,85,COLUMBIA ST
1,65,COLUMBIA ST
1,80,COLUMBIA ST
1,71,COLUMBIA ST
1,71,COLUMBIA ST
1,24,COLUMBIA ST
1,110,COLUMBIA ST
1,302,E 41 ST
1,18,E 41 ST
1,43,E 41 ST
1,12,E 41 ST
1,313,E 41 ST
1,329,E 41 ST
1,301,E 41 ST
1,333,E 41 ST
1,50,E 41 ST
1,222,E 41 ST
1,223,E 41 ST
1,10,E 41 ST
1,314,E 41 ST
1,706,W 180 ST
1,502,W 180 ST
1,540,W 180 ST
1,804,W 180 ST
1,611,W 180 ST
1,700,W 180 ST
1,701,W 180 ST
1,660,W 180 ST
1,508,W 180 ST
1,716,W 180 ST
1,661,W 180 ST
1,23,SUTTON PL
1,35,SUTTON PL
1,11,SUTTON PL
1,25,SUTTON PL
1,3,SUTTON PL
1,7,SUTTON PL
1,31,SUTTON PL
1,1,SUTTON PL
1,30,SUTTON PL
1,142,AUDUBON AV
1,300,AUDUBON AV
1,215,AUDUBON AV
1,311,AUDUBON AV
1,247,AUDUBON AV
1,165,AUDUBON AV
1,363,AUDUBON AV
1,155,AUDUBON AV
1,51,AUDUBON AV
1,549,AUDUBON AV
1,2,AUDUBON AV
1,450,AUDUBON AV
1,398,AUDUBON AV
1,214,AUDUBON AV
1,240,AUDUBON AV
1,515,AUDUBON AV
1,219,AUDUBON AV
1,248,AUDUBON AV
1,145,AUDUBON AV
1,284,AUDUBON AV
1,258,AUDUBON AV
1,281,AUDUBON AV
1,461,AUDUBON AV
1,470,AUDUBON AV
1,40,AUDUBON AV
1,19,AUDUBON AV
1,11,AUDUBON AV
1,440,AUDUBON AV
1,326,AUDUBON AV
1,449,AUDUBON AV
1,227,AUDUBON AV
1,525,AUDUBON AV
1,104,AUDUBON AV
1,200,AUDUBON AV
1,260,AUDUBON AV
1,426,AUDUBON AV
1,100,AUDUBON AV
1,228,AUDUBON AV
1,315,W 87 ST
1,175,W 87 ST
1,207,W 87 ST
1,60,W 87 ST
1,160,W 87 ST
1,54,W 87 ST
1,131,W 87 ST
1,265,W 87 ST
1,7,W 87 ST
1,44,W 87 ST
1,169,W 87 ST
1,271,W 87 ST
