building,counts
2180 BRONX PK E,3
1650 METROPOLITAN AV,3
2395 VALENTINE AV,3
101 LINCOLN AV,3
2700 H HUDSON PKWY,3
770 GROTE ST,3
105 W 168 ST,3
1511 FULTON AV,3
1038 SOUTHERN BLVD,3
2076 CRESTON AV,3
221 E 161 ST,3
1510 UNIONPORT RD,3
2825 GRAND CONCOURSE,3
215 BUSH ST,3
165 WALNUT AV,3
2182 BARNES AV,3
980 FINDLAY AV,3
235 W 193 ST,3
100 DE KRUIF PL,3
401 BRONX RIVER AV,3
250 E 17 AV ST,3
3120 BUHRE AV,3
984 WOODYCREST AV,3
4575 PARK AV,3
3400 PAUL AV,3
1349 STRATFORD AV,3
270 E BURNSIDE AV,3
2180 WALLACE AV,2
2441 WEBB AV,2
1701 ECHESTER RD,2
920 METCALF AV,2
3572 DE KALB AV,2
3013 VALENTINE AV,2
1738 UNIVERSITY AV,2
214 E 135 ST,2
880 E 135 ST,2
2465 TRATMAN AV,2
1419 SHAKESPEARE AV,2
2544 VALENTINE AV,2
950 EVERGREEN AV,2
4339 WHITE PLAINS RD,2
3060 DECATUR AV,2
1105 BOYNTON AV,2
1300 MORRIS PARK AV,2
2401 DAVIDSON AV,2
820 THERIOT AV,2
1982 MORRIS AV,2
1454 SHAKESPEARE AV,2
2356 WCHESTER AV,2
775 FAIRMOUNT PL,2
372 E 151,2
681 ELTON AV,2
1105 STRATFORD AV,2
2738 BOUCK AV,2
2010 GRAND AV,2
1920 WALTON AV,2
914 HOE AV,2
4054 CARPENTER AV,2
150 W 179 ST,2
1317 W FARMS RD,2
3150 ROBERTS AV,2
665 W 252 ST,2
2425 WEBSTER AV,2
2701 SEDGWICK AV,2
777 MACE AV,2
1021 AV ST JOHN,2
480 CONCORD AV,2
2964 WMSBRIDGE RD,2
2800 JEROME AV,2
794 SOUTH OAK DRIVE,2
2958 DECATUR AV,2
785 MACE AV,2
755 CO-OP CITY BLVD,2
3351 FENTON AV,2
1000 GRAND CONCOURSE,2
3120 BAINBRIDGE AV,2
730 OAKLAND PL,2
222 E 202 ST,2
55 E 190 ST,2
103 W 165 ST,2
5715 MOSHOLU AV,2
850 BAYCHESTER AV,2
1711 DAVIDSON AV,2
1594 UNIONPORT RD,2
2601 HENRY HUDSON PKY,2
1005 E 178 ST,2
574 E 141 ST,2
3031 BRONXWOOD AV,2
3556 WEBSTER AV,2
1027 REV JAMES POLITE AV,2
1167 STRATFORD AV,2
30 W 190 ST,2
1130 ANDERSON AV,2
1314 BLONDELL AV,2
735 BX AND PELHAM PARKWAY,2
2060 WHITE PLAINS RD,2
2390 TIEBOUT AV,2
1631 FULTON AV,2
2770 DEWEY AV,2
3120 CORLEAR AV,2
975 WASHINGTON AV,2
325 E 17 AV ST,2
2680 HEATH AV,2
1120 LEGGETT AV,2
3900 MANHATTAN COLLEGE PARKWAY,2
765 E 166 ST,2
2265 OLINVILLE AV,2
34 METROPOLITAN OVAL,2
1282 SHAKESPEARE AV,2
3563 BAINBRIDGE AV,2
1425 THERIOT AV,2
2215 CRUGER AV,2
973 ALDUS ST,2
2929 3 AV,2
630 W 246 ST,2
2255 CRUGER AV,2
762 BRADY AV,2
14 METROPOLITAN OVAL,2
505 E 175 ST,2
3130 GRAND CONCOURSE,2
1410 METROPOLITAN AV,2
1480 PARKCHESTER RD,2
759 EAGLE AV,2
420 E 14 AV ST,2
2290 DAVIDSON AV,2
81 METROPOLITAN OVAL,2
407 E 173 ST,2
778 FOREST AV,2
772 E 168 ST,2
2661 MARION AV,2
1810 BRUCKNER BLVD,2
1330 MORRIS AV,2
2324 WALTON AV,2
700 ELTON AV,2
628 COURTLANDT AV,2
974 ANDERSON AV,2
2333 GRAND AV,2
2744 SEXTON PL,2
592 OAK TERRACE,2
900 ANDERSON AV,2
1275 GRANT AV,2
215 E FORDHAM RD,2
1118 LONGWOOD AV,2
2324 MORRIS AV,2
2165 MATTHEWS AV,2
415 CONCORD AV,2
2900 ST THERESA AV,2
1710 ANDREWS AV,2
1188 GR CONCOURSE,2
975 TINTON AV,2
1777 GRAND CONCOURSE,2
324 E 149 ST,2
804 E 138 ST,2
370 BROOK AV,2
927 AV ST JOHN,2
520 CONCORD AV,2
2395 TIEBOUT AV,2
121 W TREMONT AV,2
5601 RIVERDALE AV,2
3251 3 AV,2
1012 SUMMIT AV,2
550 E 170 ST,2
1878 HARRISON AV,2
350 E FORDHAM RD,2
870 JENNINGS ST,2
909 FAILE ST,2
1150 GR CONCOURSE,2
1166 WEBSTER AV,2
2386 RYER AV,2
3975 SEDGWICK AV,2
3869 SEDGWICK AV,2
2545 SEDGWICK AV,2
615 E 138 ST,2
175 ALEXANDER AV,2
607 E 139 ST,2
708 E TREMONT AV,2
480 E 144 ST,2
610 TRINITY AV,2
630 MACE AV,2
2465 JEROME AV,2
2144 BRONX PK E,2
2325 MORRIS AV,2
1150 INTERVALE AV,2
1500 UNIONPORT RD,2
750 BRYANT AV,2
679 W 239 ST,2
283 ST ANNS AV,2
1144 PELHAM PKWAY SO,2
50 E 212 ST,2
301 E GUN HILL RD,2
3220 HENRY HUDSON PARKWAY,2
1420 WOOD RD,2
3322 DECATUR AV,2
205 E MT EDEN AV,2
1680 CROTONA PARK E,2
850 LONGWOOD AV,2
2860 3 AV,2
5355 HENRY HUDSON PKWY,2
3880 ORLOFF AV,2
2050 SEWARD AV,2
731 SOUTHERN BLVD,2
130 MARCY PL,2
1735 DAVIDSON AV,2
2451 WEBB AV,2
755 W 261 ST,2
862 SOUTHERN BLVD,2
848 BROOK AV,2
1013 BRYANT AV,2
1084 HOME ST,2
530 E 138 ST,2
5921 PALISADE AV,2
1545 RHINELANDER AV,2
554 PROSPECT AV,2
2728 HENRY HUDSON PKWY,2
600 W 246 ST,2
1900 GRAND CONCOURSE,2
812 E 223 ST,2
1233 LELAND AV,2
4180 HUTCHINSON RIVER PARKWAY,2
2910 GR CONCOURSE,2
1820 MORRIS AV,2
1240 WOODYCREST AV,2
6141 BRDWAY,2
597 E 138 ST,2
5425 VALLES AV,2
1710 HOLLAND AV,2
2075 GR CONCOURSE,2
3653 E TREMONT AV,2
3050 FAIRFIELD AV,2
2780 UNIVERSITY AV,2
254 E 202 ST,2
690 E 138 ST,2
3034 ARLINGTON AV,2
2411 WEBB AV,2
2907 KINGSBRIDGE TERRACE,2
1501 UNDERCLIFF AV,2
1705 PURDY ST,2
2506 DAVIDSON AV,2
2736 UNIVERSITY AV,2
1041 UNIVERSITY AV,2
1330 INTERVALE AV,2
2264 LORING PL NORTH,2
2071 WALTON AV,2
1160 EVERGREEN AV,2
1970 WALTON AV,2
1923 MONTEREY AV,2
321 POWERS AV,2
1111 COLGATE AV,2
3044 HULL AV,2
1045 E 165 ST,2
177 E 161 ST,2
614 E 141 ST,2
5500 FIELDSTON RD,2
2300 BRONX PK E,2
2593 WEBSTER AV,2
1111A UNDERHILL AV,2
3525 HULL AV,2
2259 CRESTON AV,2
1935 MC GRAW AV,2
916 SOUTHERN BLVD,2
324 POWERS AV,2
1275 EDWARD L GRANT HWY,2
456 E 173 ST,2
340 E 184 ST,2
3311 GILES PL,2
1161 FTELEY AV,2
846 BROOK AV,2
845 E 136 ST,2
1489 GRAND CONCOURSE,2
2440 SEDGWICK AV,2
2936 AV AV,2
2552 WEBB AV,2
688 E 141 ST,2
1430 THIERIOT AV,2
746 E 214 ST,2
607 CONCORD AV,2
635 E 211 ST,2
1015 FOX ST,2
578 E 166 ST,2
2004 CROSS BRONX EXPRESSWAY,2
2285 SEDGWICK AV,2
5250 FIELDSTON RD,2
630 PUGSLEY AV,2
2333 WEBSTER AV,2
2710 E TREMONT AV,2
3560 OLINVILLE AV,2
3611 JOHNSON AV,2
3716 3 AV,2
2927 VALENTINE AV,2
1052 GRANT AV,2
376 E GUN HILL RD,2
781 E 142 ST,2
2151 WASHINGTON AV,2
1996 GRAND AV,2
601 NEWMAN AV,2
2099 BARTOW AV,2
305 E 207 ST,2
60 KNOLLS CRESCENT,2
2855 CLAFLIN AV,2
1285 MERRIAM AV,2
3125 TIBBET AV,2
1882 GRAND CONCOURSE,2
1602 ZEREGA AV,2
80 KNOLLS CRESCENT,2
3555 OXFORD AV,2
2951 DEWEY AV,2
2280 OLINVILLE AV,2
681 E 235 ST,2
2865 UNIVERSITY AV,2
1505 GRAND CONCOURSE,2
2727 PALISADE AV,2
2315 CRESTON AV,2
6535 BRDWAY,2
646 E 231 ST,2
1954 CROSS BRONX EXPRESSWAY,2
2863 DEWEY AV,2
3620 OXFORD AV,2
620 W 239 ST,2
800 HOME ST,2
430 E 154 ST,2
306 E 171 ST,2
325 E 201 ST,2
1139 NELSON AV,2
4342 GUNTHER AV,2
2780 MORRIS AV,2
2568 LACONIA AV,2
725 BRADY AV,2
750 KAPPOCK ST,2
2194 BARNES AV,2
1343 WEBSTER AV,2
2652 DECATUR AV,2
1827 ARCHER ST,2
783 BECK ST,2
244 E 161 ST,2
1605 METROPOLITAN AV,2
1001 JEROME AV,2
990 ALDUS ST,2
3450 BAINBRIDGE AV,2
1011 SHERIDAN AV,2
1722 HOBART AV,2
847 E 140 ST,2
758 KELLY ST,2
940 E 227 ST,2
3500 EDSON AV,2
2020 SEDGWICK AV,2
631 W 254 ST,2
2505 GRAND AV,2
775 EAGLE AV,2
633 OLMSTEAD AV,2
1926 CROTONA PARKWAY,2
26 E 170 ST,2
1133 TIFFANY ST,2
111 W 183 ST,2
1165 SHAKESPEARE AV,2
3855 ORLOFF AV,2
3411 WAYNE AV,2
2385 GRAND AV,2
880 THERIOT AV,2
6585 BRDWAY,2
319 E 148 ST,2
1860 LAFAYETTE AV,2
1630 GRAND AV,2
996 ALDUS ST,2
638 MANIDA ST,2
1987 DAVIDSON AV,2
1390 PROSPECT AV,2
311 W 231 ST,2
540 CONCORD AV,2
110 MT HOPE PL,2
901 ANDERSON AV,2
240 E 201 ST,2
1880 BARTOW AV,2
620 THWAITES PL,2
1565 TOWNSEND AV,2
2760 DECATUR AV,2
3508 KINGS COLLEGE PL,2
3735 WHITE PLAINS RD,2
1366 WHITE PLAINS RD,2
1891 WASHINGTON AV,2
2728 MARION AV,2
529 E 235 ST,2
2000 ANTHONY AV,2
3434 KNOX PL,2
514 CONCORD AV,2
1480 POPHAM AV,2
1355 SOUTHERN BLVD,2
2881 VALENTINE AV,2
2260 BARKER AV,2
920 E 132 ST,2
422 E 169 ST,2
2471 GRAND AV,2
1854 CEDAR AV,2
3015 PERRY AV,2
99 DREISER LOOP,2
2309 HOLLAND AV,2
1540 UNIONPORT RD,2
1390 SPOFFORD AV,2
2640 AV AV,2
415 SOUNDVIEW AV,2
941 SOUTHERN BLVD,2
4761 WHITE PLAINS RD,2
1015 GRAND CONCOURSE,2
1468 HOE AV,2
406 E 184 ST,2
941 REV JAMES POLITE AV,2
500 W 23 AV ST,2
2474 CROTONA AV,2
1810 DAVIDSON AV,2
2015 MONTEREY AV,2
503 W 259 ST,2
2310 CRESTON AV,2
2255 BARKER AV,2
2301 TILLOTSON AV,2
1035 LONGWOOD AV,2
513 COMMONWEALTH AV,2
2869 BAINBRIDGE AV,2
1340 SAINT LAWRENCE AV,2
970 BOSTON RD,2
540 BERGEN AV,2
3247 JOHNSON AV,2
52 HAWKINS ST,2
5520 BRDWAY,2
3743 BRONXWOOD AV,2
2025 SEWARD AV,2
1000 E 179 ST,2
305 E 182 ST,2
606 KING AV,2
2995 INDEPENDENCE AV,2
886 E 140 ST,2
985 E 163 ST,2
975 WALTON AV,2
3135 JOHNSON AV,2
3560 ROCHAMBEAU AV,2
3768 LACONIA AV,2
941 INTERVALE AV,2
1000 TINTON AV,2
1981 CROTONA AV,2
391 GRAND CONCOURSE,2
673 E 140 ST,2
3359 DECATUR AV,2
570 E FORDHAM RD,2
4320 VAN CORTLANDT PARK E,2
579 E 140 ST,2
40 FEATHERBED LANE,2
51 BUCHANAN PL,2
290 W 232 ST,2
170 W 236 ST,2
195 BALCOM AV,2
1125 CLOSE AV,2
890 E 135 ST,2
3841 FIELDSTON RD,2
3360 CORSA AV,2
424 SWINTON AV,2
194 BROWN PL,2
1530 ARCHER RD,2
711 BRUSH AV,2
2903 VALENTINE AV,2
1417 LONGFELLOW AV,2
2995 BOTANICAL SQUARE,2
2575 JEROME AV,2
2410 BARKER AV,2
1230 WOODYCREST AV,2
100 W KINGSBRIDG,2
3500 DE KALB AV,2
501 E 234 ST,2
1541 METROPOLITAN AV,2
332 E 149 ST,2
1675 GR CONCOURSE,2
142 VAN CORTLANDT PARK SOUTH,2
660 W 237 ST,2
1110 STADIUM AV,2
5610 NETHERLAND AV,2
2776 MORRIS AV,2
1816 HUNT AV,2
2160 ANTHONY AV,2
856 E 165 ST,2
99 CARVER LOOP,2
2110 BARNES AV,2
2241 HOLLAND AV,2
2200 TIEBOUT AV,2
3066 BUHRE AV,2
1632 HUTCHINSON RIVER PARKWAY,2
525 TIFFANY ST,2
2865 CLAFLIN AV,2
1655 UNDERCLIFF AV,2
2320 BRONX PK E,2
111 E MOSHOLU PARKWAY NORTH,2
3400 FT INDEPENDENCE ST,2
757 E 169 ST,2
3343 SEDGWICK AV,2
2566 BAINBRIDGE AV,2
2039 BLACKROCK AV,2
3856 BRONX BLVD,2
3890 SEDGWICK AV,2
1730 POPHAM AV,2
716 FAIRMOUNT PL,2
511 BARRY ST,2
412 BEDFORD PARK BLVD,2
245 E 17 AV ST,2
1150 TIFFANY ST,2
838 FREEMAN ST,2
5639 NETHERLAND AV,2
2620 UNIVERSITY AV,2
125 W 19 AV ST,2
117 E 167 ST,2
6661 BRDWAY,2
3520 DE KALB AV,2
2756 RESERVOIR AV,2
3555 BAINBRIDGE AV,2
1889 SEDGWICK AV,2
1680 VYSE AV,2
1630 UNDERCLIFF AV,2
521 COMMONWEALTH AV,2
1855 GR CONCOURSE,2
455 JACKSON AV,2
369 E 145 ST,2
1385 OGDEN AV,2
1703 BRONXDALE AV,2
749 E 137 ST,2
1803 HAIGHT AV,2
327 RIDER AV,2
390 E 149 ST,2
2670 BAINBRIDGE AV,2
710 HUNTS PT AV,2
2086 BRONX PK E,2
4065 CARPENTER AV,2
1510 ST PETERS AV,2
2425 ECHESTER RD,2
226 E 203 ST,2
3777 INDEPENDENCE AV,2
22 METROPOLITAN OVAL,2
130 VAN CORTLANDT AV W,2
2504 ECHESTER RD,2
1327 SOUTHERN BLVD,2
35 E 17 AV ST,2
240 E 139 ST,2
3121 MIDDLETOWN RD,2
445 W 24 AV ST,2
2200 WALTON AV,2
695 E 132 ST,2
1621 MELVILLE ST,2
2845 UNIVERSITY AV,2
2016 WCHESTER AV,2
2175 CEDAR AV,2
953 ANDERSON AV,2
1265 NELSON AV,2
637 E 180 ST,2
2020 DAVIDSON AV,2
2770 BRIGGS AV,2
900 LYDIG AV,2
3260 CRUGER AV,2
551 COMMONWEALTH AV,2
1140 WOODYCREST AV,2
2575 SEDGWICK AV,2
1615 WALTON AV,2
2550 MARION AV,2
16-00 HAZEN ST,2
1070 MORRIS AV,2
2510 VALENTINE AV,2
2060 ANTHONY AV,2
1934 HARRISON AV,2
3133 DECATUR AV,2
1595 ODELL ST,2
1035 ANDERSON AV,2
1505 MACOMBS RD,2
2421 WEBB AV,2
300 W 234 ST,2
3250 THIRD AV,2
80 W 170 ST,2
1565 ODELL ST,2
2553 UNIVERSITY AV,2
306 E 188 ST,2
2187 HOLLAND AV,2
3200 BRONX BLVD,2
1181 WALTON AV,2
2111 HUGHES AV,2
199 E 205 ST,2
637 E 138 ST,2
2021 DAVIDSON AV,2
1075 GERARD AV,2
210 W 262 ST,2
2400 SEDGWICK AV,2
655 FOX ST,2
101 E BURNSIDE AV,2
3800 PUTNAM AV W,2
1604 METROPOLITAN AV,2
1382 SHAKESPEARE AV,2
2021 GR CONCOURSE,2
2460 UNIVERSITY AV,2
1808 LACOMBE AV,2
124 GALE PL,2
2786 JEROME AV,2
121 E 182 ST,2
180 W 16 AV ST,2
535 E 142 ST,2
3900 MANH COLLEGE PARKWAY,2
4755 WHITE PLAINS RD,2
4521 3 AV,2
600 TRINITY AV,2
326 CALHOUN AV,2
2420 MORRIS AV,2
2524 GRAND AV,2
3544 DEKALB AV,2
1835 UNIVERSITY AV,2
2857 SEDGWICK AV,2
2556 BAINBRIDGE AV,2
2770 KINGSBRIDGE TERRACE,2
1892 ARTHUR AV,2
2008 ECHESTER RD,2
2400 JOHNSON AV,2
455 E 138 ST,2
955 CAULDWELL AV,2
1638 PARKER ST,2
1939 GR CONCOURSE,2
616 E 139 ST,2
625 E FORDHAM RD,2
89 METROPOLITAN OVAL,2
3176 DECATUR AV,2
2396 MORRIS AV,2
1785 JEROME AV,2
2050 BARTOW AV,2
2575 PALISADE AV,2
1516 JARRETT PL,2
1340 STRATFORD AV,2
737 FOX ST,2
699 W 23 AV ST,2
939 WOODYCREST AV,2
2225 WEBSTER AV,2
509 E 183 ST,2
285 E 203 ST,2
829 E 13 AV ST,2
1363 FRANKLIN AV,2
3611 HENRY HUDSON PARKWAY,2
563 ST LAWRENCE AV,2
2074 WALLACE AV,2
500 KAPPOCK ST,2
1141 WASHINGTON AV,2
942 ST JOHN AV,2
871 ELTON AV,2
2427 BOSTON RD,2
835 WALTON AV,2
1579 METROPOLITAN AV,2
359 WALES AV,2
735 MAGENTA ST,2
3103 FAIRFIELD AV,2
541 COMMONWEALTH AV,2
745 E 178 ST,2
3280 ROCHAMBEAU AV,2
1401 UNIVERSITY AV,2
1998 CLINTON AV,2
3362 PARK AV,2
4030 BRONX BLVD,2
4739 BRONX BLVD,2
1200 UNION AV,2
1138 TELLER AV,2
544 UNDERHILL AV,2
1032 ALDUS ST,2
2751 TENBROECK AV,2
36 METROPOLITAN OVAL,2
2065 MORRIS AV,2
6355 BRDWAY,2
2855 UNIVERSITY AV,2
2015 BRUCKNER BLVD,2
3235 GR CONCOURSE,2
2720 CLAFLIN AV,2
99 METROPOLITAN OVAL,2
1652 POPHAM AV,2
3845 SEDGWICK AV,2
2126 BARNES AV,2
120 GALE PL,2
855 BRYANT AV,2
1410 NELSON AV,2
120 MARCY PL,2
1245 STRATFORD AV,2
1980 UNIONPORT RD,2
1180 FULTON AV,2
3635 JOHNSON AV,2
1551 UNIONPORT RD,2
946 E 211 ST,2
552 ROSEDALE AV,2
55 EVELYN PL,2
3015 RIVERDALE AV,2
1465 NELSON AV,2
1501 METROPOLITAN AV,2
1422 NELSON AV,2
1329 CROES AV,2
3502 HULL AV,2
1575 THERIOT AV,2
935 E 163 ST,2
435 W 238 ST,2
695 E 183 ST,2
1064 NELSON AV,2
6155 BRDWAY,2
70 BRUCKNER BLVD,2
1365 JEROME AV,2
1575 WILLIAMSBRIDGE RD,2
1934 ANDREWS AV,2
2241 WCHESTER AV,2
364 ST ANNS AV,2
2830 OLINVILLE AV,2
2148 BARTOW AV,2
3536 PEARTREE AV,2
1092 CLOSE AV,2
66 W GUN HILL RD,2
431 E 136 ST,2
1440 E AV,2
1275 FULTON AV,2
1409 WOOD RD,2
349 E 140 ST,2
1880 WATSON AV,2
2801 LEE ST,2
384 E 194 ST,2
366 CANAL PL,2
1434 LONGFELLOW AV,2
62 W 182 ST,2
3915 ORLOFF AV,2
2700 E TREMONT AV,2
1454 WALTON AV,2
4245 WEBSTER AV,2
1001 BOSTON RD,2
3250 PERRY AV,2
640 E 228 ST,2
2087 CRESTON AV,2
1368 METROPOLITAN AV,2
1595 UNIONPORT RD,2
4380 VIREO AV,2
1764 WALTON AV,2
3230 CRUGER AV,2
130 GALE PL,2
311 E 175 ST,2
63 W TREMONT AV,2
1230 E TREMONT AV,2
522 ROSEDALE AV,2
1212 UNIVERSITY AV,2
495 CLAREMONT PARKWAY,2
3525 PERRY AV,2
3201 GRAND CONCOURSE,2
3318 STEUBEN AV,2
99 BELLAMY LOOP SOUTH,2
4058 HILL AV,2
1694 DAVIDSON AV,2
2206 HOLLAND AV,2
2625 GRAND CONCOURSE,2
3468 ECHESTER RD,2
190 FORDHAM ST,2
1017 BRYANT AV,2
2501 MORRIS AV,2
25 KNOLLS CRESCENT,2
325 E 198 ST,2
1541 WMSBRIDGE RD,2
707 THROGS NECK EXPWY SR,2
370 GERARD AV,2
237 WILLIS AV,2
645 ALLERTON AV,2
3130 IRWIN AV,2
2011 MONTEREY AV,2
1705 HOE AV,2
1777 GR CONCOURSE,2
751 WHITE PLAINS RD,2
2467 WEBSTER AV,2
1126 EVERGREEN AV,2
682 E 220 ST,2
2478 JEROME AV,2
1715 GRAND AV,2
2693 MORRIS AV,2
749 E 135 ST,2
878 BROOK AV,2
6425 BRDWAY,2
1530 JESUP AV,2
2155 GR CONCOURSE,2
512 ROSEDALE AV,2
2040 BRUCKNER BLVD,2
1771 MONROE AV,2
3050 PERRY AV,2
3505 PERRY AV,2
2386 MORRIS AV,2
2025 WALTON AV,2
2695 HEATH AV,2
201 MARCY PL,2
1119 E GUN HILL RD,2
2980 GOULDEN AV,2
2305 RYER AV,2
1571 UNDERCLIFF AV,2
740 GRAND CONCOURSE,2
700 W 247 ST,2
773 CONCOURSE VILLAGE E,2
30 E 208 ST,2
2160 MATTHEWS AV,2
5040 GOODRIDGE AV,2
939 INTERVALE AV,2
4901 HENRY HUDSON PKWY,2
5761 MOSHOLU AV,2
313 ALEXANDER AV,2
1520 ARCHER RD,2
1491 ST LAWRENCE AV,2
977 WOODYCREST AV,2
2521 GLEBE AV,2
50 E 196 ST,2
5615 NETHERLAND AV,2
155 W 162 ST,2
951 PROSPECT AV,2
3951 GOUVERNEUR AV,2
61 MT HOPE PL,2
74 CLINTON PL,2
577 E 179 ST,2
3424 GATES PL,2
260 BAYCHESTER AV,2
716 W 232 ST,2
1445 NELSON AV,2
1332 METROPOLITAN AV,2
25 E 183 ST,2
876 E 220 ST,2
3010 GRAND CONCOURSE,2
1691 EBURN AV,2
2161 BARNES AV,2
510 E 185 ST,2
1950 HUTCHINSON RIV PARKWAY,2
2055 HARRISON AV,2
4747 BRONX BLVD,2
2755 MORRIS AV,2
1307 EDWARD L GRANT HWY,2
488 E 164 ST,2
3804 GREYSTONE AV,2
305 ST ANNS AV,2
373 E 141 ST,2
2251 SEDGWICK AV,2
593 OAK TERRACE,2
2557 MARION AV,2
1123 E TREMONT AV,2
1451 NEEDHAM AV,2
3220 NETHERLAND AV,2
4026 CARPENTER AV,2
1506 WALTON AV,2
1555 GRAND CONCOURSE,2
1244 MANOR AV,2
1240 WATERS PL,2
234 E 149 ST,2
1525 WALTON AV,2
1255 STRATFORD AV,2
684 E 222 ST,2
3573 BRUCKNER BLVD,2
4020 E TREMONT AV,2
1809 CARTER AV,2
927 COURTLANDT AV,2
135 E 144 ST,2
170 E MOSHOLU PARKWAY SOUT,2
9 PEROT ST,2
3015 ROBERTS AV,2
266 BEDFORD PARK BLVD,2
108 FIELD PL,2
1780 GR CONCOURSE,2
2251 OLINVILLE AV,2
147 W 230 ST,2
3332 ROCHAMBEAU AV,2
1730 ANDREWS AV,2
457 E FORDHAM RD,2
2070 MORRIS AV,2
1001 E 178 ST,2
2375 SOUTHERN BLVD,2
1500 POPHAM AV,2
2310 HOLLAND AV,2
3750 HUDSON MANOR TERR,2
2330 BRONX PARK E,2
2112 WHITE PLAINS RD,2
2157 WALLACE AV,2
1750 GRAND CONCOURSE,2
1939 W FARMS RD,2
814 FAILE ST,2
2197 CRUGER AV,2
120 E 184 ST,2
2532 GRAND CONCOURSE,2
1064 MANOR AV,2
1040 CARROLL PL,2
630 CONCORD AV,2
1059 SOUTHERN BLVD,2
375 E 205 ST,2
2022 BENEDICT AV,2
1140 ANDERSON AV,2
1055 WALTON AV,2
620 TRINITY AV,2
545 E 142 ST,2
415 CLAREMONT PARKWAY,2
170 W 233 ST,2
926 SEDGWICK AV,2
1754 GIVAN AV,2
273 E 164 ST,2
4575 MANH COLLEGE PARKWAY,2
2400 MARION AV,2
102 W 183 ST,2
785 BURKE AV,2
920 WCHESTER AV,2
1920 OSBORNE PL,2
576 LELAND AV,2
1356 COLLEGE AV,2
1511A COMMONWEALTH AV,2
1081 WASHINGTON AV,2
3990 BRONX BLVD,2
1849 SEDGWICK AV,2
2190 BOLTON ST,2
1515 MACOMBS RD,2
2013 NEW ENGLAND THRUWAY,2
308 E 175 ST,2
3614 JOHNSON AV,2
1260 WATERS PL,2
979 SUMMIT AV,2
3121 VILLA AV,2
594 EAGLE AV,2
999 BX AND PELHAM PKWY,2
3524 HULL AV,2
2830 SEDGWICK AV,2
6045 RIVERDALE AV,2
1424 PARKER ST,2
3530 DECATUR AV,2
540 ROSEDALE AV,2
2300 OLINVILLE AV,2
1662 HOE AV,2
1000 TELLER AV,2
1439 WOOD RD,2
1040 HAVEMEYER AV,2
511 E 16 AV ST,2
675 MORRIS AV,2
3356 PERRY AV,2
2415 WCHESTER AV,2
2300 LORING PL,2
3825 CORLEAR AV,2
2275 OLINVILLE AV,2
2776 CLAFLIN AV,2
99 EINSTEIN LOOP,2
312 BAYCHESTER AV,2
659 E 225 ST,2
2528 CRUGER AV,2
135 CITY ISLAND AV,2
145 VAN CORTLANDT AV W,2
1660 TOPPING AV,2
367 E 14 AV ST,2
1800 WILLIAMSBRIDGE RD,2
1510 ARCHER RD,2
321 E 198 ST,2
1240 MORRISON AV,2
250 WILLIS AV,2
5030 GOODRIDGE AV,2
325 E FORDHAM RD,2
1815 DAVIDSON AV,2
463 E 173 ST,2
1773 SOUTHERN BLVD,2
425 CLAREMONT PARKWAY,2
1106 HOE AV,2
1225 GERARD AV,2
114 W 238 ST,2
489 E 142 ST,2
3880 SEDGWICK AV,2
1210 STRATFORD AV,2
615 E 141 ST,2
1979 WALTON AV,2
2826 WCHESTER AV,2
4315 WEBSTER AV,2
260 E 188 ST,2
1800 WARING AV,2
2685 CRESTON AV,2
2865 KINGSBRIDGE TERRACE,2
1735 TOWNSEND AV,2
225 E MOSHOLU PARKWAY NORT,2
216 E 203 ST,2
900 MACE AV,2
115 MARCY PL,2
3616 HENRY HUDSON PKWY,2
3510 BAINBRIDGE AV,2
3001 HENRY HUDSON PKWY,2
1535 WALTON AV,2
200 W 167 ST,2
1521 UNIONPORT RD,2
781 E 163 ST,2
750 ASTOR AV,2
1780 EBURN AV,2
1020 GERARD AV,2
3470 3 AV,2
3054 GODWIN TERRACE,2
890 TRINITY AV,2
5650 NETHERLAND AV,2
331 E 132 ST,2
1055 WEBSTER AV,2
626 COURTLANDT AV,2
4430 TIBBETT AV,2
260 E 13 AV ST,2
2420 SEDGEWICK AV,2
150 FEATHERBED LANE,2
1965 LAFAYETTE AV,2
1001 BRYANT AV,2
297 E 170 ST,2
2287 JOHNSON AV,2
1919 MCGRAW AV,2
887 SOUTHERN BLVD,2
1118 INTERVALE AV,2
1505 ARCHER RD,2
901 FOX ST,2
685 E 182 ST,2
2960 WEBSTER AV,2
1809 BARTOW AV,2
1555 KENNELWORTH PL,2
1343 SOUTHERN BLVD,2
20 METROPOLITAN OVAL,2
915 KELLY ST,2
2455 SEDGWICK AV,2
283 CYPRESS AV,2
645 PROSPECT AV,2
3250 WCHESTER AV,2
1180 TINTON AV,2
521 BERGEN AV,2
2751 GRAND CONCOURSE,2
951 RIVER AV,2
1815 MORRIS AV,2
791 WCHESTER AV,2
190 E 206 ST,2
269 E BURNSIDE AV,2
950 WOODYCREST AV,2
730 BECK ST,2
124 EAMES PL,2
1971 WEBSTER AV,2
2550 INDEPENDENCE AV,2
160 BUSH ST,2
1012 GARRISON AV,2
3472 KNOX PL,2
1280 RYAWA AV,2
1111 PUGSLEY AV,2
5630 NETHERLAND AV,2
840 WCHESTER AV,2
1750 DAVIDSON AV,2
3184 GRAND CONCOURSE,2
5550 FIELDSTON RD,2
2245 RANDALL AV,2
1840 GR CONCOURSE,2
